subject,start_sec,end_sec,window_sec,step_sec,bvp_mean,bvp_std,bvp_min,bvp_max,bvp_range,original_label,label,label_purity
S14,2250,2310,60,30,-0.031744791666666335,48.24986127924223,-210.74,263.12,473.86,2,1,1.0
S14,2280,2340,60,30,-0.1514635416666666,32.99602360108027,-210.74,263.12,473.86,2,1,1.0
S14,2310,2370,60,30,-0.007833333333333218,18.311960377240855,-104.83,66.83,171.66,2,1,1.0
S14,2340,2400,60,30,0.013505208333333418,16.64121861006873,-104.83,66.83,171.66,2,1,1.0
S14,2370,2430,60,30,0.02147135416666675,17.574236915828198,-89.49,104.25,193.74,2,1,1.0
S14,2400,2460,60,30,0.07299479166666675,19.121282376690626,-89.49,104.25,193.74,2,1,1.0
S14,2430,2490,60,30,-0.014830729166666605,19.004844392628264,-75.13,58.95,134.07999999999998,2,1,1.0
S14,2460,2520,60,30,-0.09929687499999991,19.546488186963796,-84.45,56.32,140.77,2,1,1.0
S14,2490,2550,60,30,-0.0059557291666666535,20.685454650226614,-84.45,76.79,161.24,2,1,1.0
S14,2520,2580,60,30,-0.0026093750000000617,19.141214947058494,-79.0,76.79,155.79000000000002,2,1,0.9865952380952381
S14,4320,4380,60,30,0.16715625000000003,15.51699389938343,-67.51,140.81,208.32,3,0,1.0
S14,4350,4410,60,30,0.03464843750000006,15.445989562806279,-103.66,110.42,214.07999999999998,3,0,1.0
S14,4380,4440,60,30,-0.09577864583333333,16.53121654117478,-103.66,110.42,214.07999999999998,3,0,1.0
S14,4410,4470,60,30,-0.03785416666666643,18.169353402134302,-75.76,121.48,197.24,3,0,1.0
S14,4440,4500,60,30,-0.034307291666666476,19.078572716951037,-75.76,121.48,197.24,3,0,1.0
S14,4470,4530,60,30,0.06697656250000002,14.44005052144731,-73.81,68.07,141.88,3,0,1.0
S14,4500,4560,60,30,0.06224739583333335,11.132077695983813,-66.73,43.2,109.93,3,0,1.0
S14,4530,4590,60,30,-0.13513802083333332,13.17680794369854,-98.05,70.69,168.74,3,0,1.0
S14,4560,4620,60,30,-0.012856770833333246,13.180297624054324,-98.05,70.69,168.74,3,0,1.0
S14,4590,4650,60,30,-0.22776302083333325,17.575326024450185,-71.06,164.31,235.37,3,0,1.0
S14,4620,4680,60,30,0.13095833333333337,25.611934287276387,-79.86,164.31,244.17000000000002,3,0,1.0
S15,120,180,60,30,0.20012760416666714,67.54054625363142,-412.89,360.39,773.28,1,0,1.0
S15,150,210,60,30,0.14055989583333348,79.91673429833376,-585.27,360.39,945.66,1,0,1.0
S15,180,240,60,30,-0.2567031250000002,111.87744374805568,-585.27,486.88,1072.15,1,0,1.0
S15,210,270,60,30,0.04831770833333303,133.882197980449,-714.14,486.88,1201.02,1,0,1.0
S15,240,300,60,30,0.24846354166666618,104.49027852251238,-839.76,444.56,1284.32,1,0,1.0
S15,270,330,60,30,0.16319531249999997,62.96250813582254,-839.76,329.08,1168.84,1,0,1.0
S15,300,360,60,30,0.08404166666666679,69.10988189310928,-455.18,518.63,973.81,1,0,1.0
S15,330,390,60,30,-0.1888932291666667,65.48936563241789,-455.18,518.63,973.81,1,0,1.0
S15,360,420,60,30,-0.09511718750000014,31.25060067150737,-290.49,162.34,452.83000000000004,1,0,1.0
S15,390,450,60,30,-0.1656848958333334,31.788689892031584,-290.49,132.3,422.79,1,0,1.0
S15,420,480,60,30,0.010841145833333458,48.44359006333826,-354.35,247.63,601.98,1,0,1.0
S15,450,510,60,30,0.6483515625000001,45.02186945398438,-354.35,247.63,601.98,1,0,1.0
S15,480,540,60,30,0.010484375000000176,35.26951946299804,-238.12,205.33,443.45000000000005,1,0,1.0
S15,510,570,60,30,-0.4314479166666663,67.65600527775136,-334.44,265.5,599.94,1,0,1.0
S15,540,600,60,30,-0.03873958333333309,80.41014594638965,-334.44,372.3,706.74,1,0,1.0
S15,570,630,60,30,0.07078385416666641,59.037158033143534,-284.06,372.3,656.36,1,0,1.0
S15,600,660,60,30,-0.08863541666666705,55.026492066344694,-437.6,388.93,826.53,1,0,1.0
S15,630,690,60,30,-0.44035416666666666,67.7859979306013,-437.6,388.93,826.53,1,0,1.0
S15,660,720,60,30,0.042656250000000166,67.37808045081131,-472.48,297.24,769.72,1,0,1.0
S15,690,750,60,30,0.26462760416666675,49.4513204119599,-472.48,297.24,769.72,1,0,1.0
S15,720,780,60,30,0.05908854166666671,12.601524610243676,-53.25,74.35,127.6,1,0,1.0
S15,750,810,60,30,-0.018416666666666658,13.372235116999162,-74.15,50.69,124.84,1,0,1.0
S15,780,840,60,30,-0.12943750000000007,18.923282157180353,-88.09,98.17,186.26,1,0,1.0
S15,810,870,60,30,-0.037648437500000104,30.847823870884508,-229.98,271.81,501.78999999999996,1,0,1.0
S15,840,900,60,30,0.19327864583333337,34.58648732639102,-310.14,271.81,581.95,1,0,1.0
S15,870,930,60,30,0.02328906250000012,35.23666657388805,-310.14,207.34,517.48,1,0,1.0
S15,900,960,60,30,-0.028442708333333268,28.416074585813387,-270.27,127.2,397.46999999999997,1,0,1.0
S15,930,990,60,30,-0.04501041666666669,49.97719937162487,-459.75,424.38,884.13,1,0,1.0
S15,960,1020,60,30,-0.8592578124999999,63.48567584253579,-459.75,424.38,884.13,1,0,1.0
S15,990,1050,60,30,0.042559895833333646,57.35128454755154,-598.44,311.39,909.83,1,0,1.0
S15,1020,1080,60,30,0.7127213541666667,56.28906292953238,-598.44,311.39,909.83,1,0,1.0
S15,1050,1110,60,30,0.06216927083333316,65.58958941431983,-320.26,531.77,852.03,1,0,1.0
S15,1080,1140,60,30,-0.8261302083333331,74.66065883014826,-320.26,531.77,852.03,1,0,1.0
S15,1110,1170,60,30,-0.00013541666666630665,67.92928705441598,-379.09,272.46,651.55,1,0,1.0
S15,1140,1200,60,30,0.9833645833333334,55.0030015779669,-382.28,238.6,620.88,1,0,1.0
S15,1170,1230,60,30,-0.05470833333333321,37.24513952865099,-382.28,226.66,608.9399999999999,1,0,1.0
S15,1200,1260,60,30,-0.060820312499999925,16.366758392871482,-191.97,147.01,338.98,1,0,1.0
S15,1230,1290,60,30,0.05271614583333333,32.77920392951544,-425.32,312.16,737.48,1,0,0.9205
S15,1620,1680,60,30,-2.6041666666661484e-05,4.669804292980435,-16.18,16.98,33.16,3,0,1.0
S15,1650,1710,60,30,0.03270572916666664,15.906973190726388,-170.49,113.35,283.84000000000003,3,0,1.0
S15,1680,1740,60,30,-0.02879947916666669,15.98223635469365,-170.49,113.35,283.84000000000003,3,0,1.0
S15,1710,1770,60,30,-0.0026718749999999976,5.2627806829977235,-13.15,8.4,21.55,3,0,1.0
S15,1740,1800,60,30,0.04837760416666665,11.404901822065666,-101.39,91.11,192.5,3,0,1.0
S15,1770,1830,60,30,-0.019213541666666688,11.426560027802912,-101.39,91.11,192.5,3,0,1.0
S15,1800,1860,60,30,0.001611979166666666,5.177556361400762,-16.52,13.66,30.18,3,0,1.0
S15,1830,1890,60,30,-0.004549479166666663,5.223118586226143,-12.14,8.27,20.41,3,0,1.0
S15,1860,1920,60,30,-0.016851562499999997,5.239712943279079,-15.82,8.66,24.48,3,0,1.0
S15,1890,1950,60,30,0.011734375000000012,14.966877861780103,-164.26,167.07,331.33,3,0,1.0
S15,1920,1980,60,30,0.0038541666666666676,15.095971687409392,-164.26,167.07,331.33,3,0,1.0
S15,3090,3150,60,30,0.451208333333334,131.33879655838373,-521.94,933.71,1455.65,2,1,0.8461666666666666
S15,3120,3180,60,30,-0.10690364583333319,162.0755133865111,-1056.42,941.76,1998.18,2,1,1.0
S15,3150,3210,60,30,-0.3789374999999999,159.5035009807656,-1056.42,941.76,1998.18,2,1,1.0
S15,3180,3240,60,30,-0.5931119791666667,151.46941926121988,-486.49,924.55,1411.04,2,1,1.0
S15,3210,3270,60,30,0.6867161458333335,137.07436918521125,-486.49,924.55,1411.04,2,1,1.0
S15,3240,3300,60,30,0.27992447916666713,121.04501305802836,-539.33,674.85,1214.18,2,1,1.0
S15,3270,3330,60,30,-0.8549010416666663,146.4070216678013,-671.93,674.85,1346.78,2,1,1.0
S15,3300,3360,60,30,0.1716223958333335,160.25891857348154,-671.93,1064.0,1735.9299999999998,2,1,1.0
S15,3330,3390,60,30,-0.0759895833333335,121.524086872169,-615.81,1064.0,1679.81,2,1,1.0
S15,3360,3420,60,30,-0.026755208333332923,120.99490089114842,-777.89,871.98,1649.87,2,1,1.0
S15,3390,3450,60,30,0.2757500000000005,113.86922661640742,-777.89,871.98,1649.87,2,1,1.0
S15,3420,3480,60,30,0.15699479166666683,31.74360885362684,-288.61,211.63,500.24,2,1,1.0
S15,3450,3510,60,30,0.009388020833333637,27.935547450699314,-288.61,173.82,462.43,2,1,1.0
S15,3480,3540,60,30,0.06083072916666687,38.702461423291254,-535.11,427.28,962.39,2,1,1.0
S15,3510,3570,60,30,0.015098958333333337,36.020356269357706,-535.11,427.28,962.39,2,1,1.0
S15,3540,3600,60,30,-0.12423958333333335,30.830231249553304,-236.39,195.62,432.01,2,1,1.0
S15,3570,3630,60,30,0.021231770833333385,31.504921454473305,-236.39,195.62,432.01,2,1,1.0
S15,3600,3660,60,30,0.5646015624999998,43.44792650640339,-775.12,191.63,966.75,2,1,1.0
S15,3630,3690,60,30,-0.07598437500000059,77.95878672560856,-775.12,443.77,1218.8899999999999,2,1,1.0
S15,3660,3720,60,30,-0.4407890625000004,67.23764386857388,-433.9,443.77,877.67,2,1,1.0
S15,3690,3750,60,30,0.04742187499999996,24.153403298611043,-148.47,215.27,363.74,2,1,1.0
S15,3720,3780,60,30,-0.03433333333333339,32.118359144559186,-194.79,215.27,410.06,2,1,1.0
S16,90,150,60,30,-0.11243750000000012,39.14029910737582,-153.86,145.64,299.5,1,0,0.8605
S16,120,180,60,30,-0.036671874999999986,31.65210099524465,-136.66,154.81,291.47,1,0,1.0
S16,150,210,60,30,-0.06058593750000003,31.22416904494501,-136.38,154.81,291.19,1,0,1.0
S16,180,240,60,30,0.3288958333333334,27.041627335222742,-111.53,132.43,243.96,1,0,1.0
S16,210,270,60,30,0.010294270833333357,22.889967378878307,-101.96,132.13,234.08999999999997,1,0,1.0
S16,240,300,60,30,0.17100781249999988,32.1874129392017,-186.6,231.46,418.06,1,0,1.0
S16,270,330,60,30,0.09678645833333335,31.22429157083045,-186.6,231.46,418.06,1,0,1.0
S16,300,360,60,30,-0.3852291666666666,24.21165439711626,-82.87,146.35,229.22,1,0,1.0
S16,330,390,60,30,-0.13594010416666674,25.576090303444627,-96.34,146.35,242.69,1,0,1.0
S16,360,420,60,30,0.19510677083333333,38.79309085940562,-196.48,182.48,378.96,1,0,1.0
S16,390,450,60,30,0.12911979166666668,40.294840301884804,-196.48,182.48,378.96,1,0,1.0
S16,420,480,60,30,-0.0008463541666667037,28.31784820508042,-110.79,158.33,269.12,1,0,1.0
S16,450,510,60,30,0.05123697916666668,23.37933320255144,-110.79,150.05,260.84000000000003,1,0,1.0
S16,480,540,60,30,-0.09761979166666664,24.119825028111038,-139.03,171.38,310.40999999999997,1,0,1.0
S16,510,570,60,30,-0.13732552083333316,45.42885955109138,-304.8,171.38,476.18,1,0,1.0
S16,540,600,60,30,-0.02133854166666665,47.1732357361978,-304.8,166.71,471.51,1,0,1.0
S16,570,630,60,30,0.17958072916666654,32.428654184131716,-161.04,169.07,330.11,1,0,1.0
S16,600,660,60,30,0.18845052083333336,33.45843020669065,-161.04,169.07,330.11,1,0,1.0
S16,630,690,60,30,0.04740104166666672,32.703844619262,-132.41,188.86,321.27,1,0,1.0
S16,660,720,60,30,-0.1421901041666667,33.08985399667324,-132.41,188.86,321.27,1,0,1.0
S16,690,750,60,30,-0.21353645833333337,32.13309562785508,-113.05,129.64,242.69,1,0,1.0
S16,720,780,60,30,0.14655989583333326,29.922357802702898,-104.02,208.27,312.29,1,0,1.0
S16,750,810,60,30,0.04860416666666662,26.34559689709363,-104.02,208.27,312.29,1,0,1.0
S16,780,840,60,30,-0.23784114583333313,26.106052544955425,-213.09,164.58,377.67,1,0,1.0
S16,810,870,60,30,0.15458072916666685,26.256027570494084,-213.09,164.58,377.67,1,0,1.0
S16,840,900,60,30,0.09632291666666658,23.989259501430528,-129.6,124.57,254.17,1,0,1.0
S16,870,930,60,30,-0.20401302083333347,28.68844725768758,-148.72,218.48,367.2,1,0,1.0
S16,900,960,60,30,0.04459635416666649,26.52954890490011,-148.72,218.48,367.2,1,0,1.0
S16,930,990,60,30,-0.08531770833333353,31.205060649828546,-164.5,222.47,386.97,1,0,1.0
S16,960,1020,60,30,-0.5627994791666666,41.65472945213574,-192.39,222.47,414.86,1,0,1.0
S16,990,1050,60,30,-0.06143489583333294,45.05607274839633,-192.39,258.5,450.89,1,0,1.0
S16,1020,1080,60,30,0.5774218750000004,41.610820778413775,-186.39,258.5,444.89,1,0,1.0
S16,1050,1110,60,30,0.23311458333333343,28.134453890488743,-144.9,161.47,306.37,1,0,1.0
S16,1080,1140,60,30,-0.11387239583333332,20.143420703414773,-105.31,115.97,221.28,1,0,1.0
S16,1110,1170,60,30,0.14097656250000015,35.771447186435594,-149.72,212.85,362.57,1,0,1.0
S16,1140,1200,60,30,0.22042708333333322,40.06525735863222,-149.72,212.85,362.57,1,0,1.0
S16,1170,1230,60,30,-0.25505729166666685,31.361451829947768,-113.48,174.33,287.81,1,0,1.0
S16,1200,1260,60,30,-0.1795807291666666,25.55356310682368,-93.32,162.64,255.95999999999998,1,0,1.0
S16,1230,1290,60,30,-0.05353645833333324,22.26081077237445,-93.32,87.85,181.17,1,0,0.8061666666666667
S16,1980,2040,60,30,0.06817708333333326,10.878082762768516,-69.26,72.52,141.78,2,1,0.8605238095238095
S16,2010,2070,60,30,0.050820312499999985,12.028332790445749,-54.79,50.63,105.42,2,1,1.0
S16,2040,2100,60,30,0.0583255208333334,23.464019497352986,-185.35,177.4,362.75,2,1,1.0
S16,2070,2130,60,30,-0.042877604166666645,24.027293275816618,-185.35,177.4,362.75,2,1,1.0
S16,2100,2160,60,30,-0.018395833333333403,21.144735194299926,-110.53,100.41,210.94,2,1,1.0
S16,2130,2190,60,30,0.046338541666666594,19.32237121323509,-110.53,97.74,208.26999999999998,2,1,1.0
S16,2160,2220,60,30,-0.08808333333333336,9.71780918400879,-49.81,53.69,103.5,2,1,1.0
S16,2190,2250,60,30,0.2582109374999999,28.03698630087966,-250.52,226.88,477.4,2,1,1.0
S16,2220,2280,60,30,0.003101562499999962,29.58267959148734,-250.52,226.88,477.4,2,1,1.0
S16,2250,2310,60,30,-0.30045312499999977,21.723121422252554,-176.3,138.47,314.77,2,1,1.0
S16,2280,2340,60,30,0.01751041666666667,31.138061892760625,-184.41,210.06,394.47,2,1,1.0
S16,2310,2370,60,30,0.0017317708333331832,28.47239284589129,-184.41,210.06,394.47,2,1,1.0
S16,2340,2400,60,30,0.04153906250000004,14.42021524490573,-104.26,72.97,177.23000000000002,2,1,1.0
S16,2370,2430,60,30,0.018729166666666634,5.299274699741085,-23.3,21.21,44.510000000000005,2,1,1.0
S16,2400,2460,60,30,-0.05593489583333334,12.241712135194561,-110.82,135.41,246.23,2,1,1.0
S16,2430,2490,60,30,-0.0073645833333333,12.08675226411803,-110.82,135.41,246.23,2,1,1.0
S16,2460,2520,60,30,-0.012122395833333318,3.831408907881572,-17.09,22.78,39.870000000000005,2,1,1.0
S16,2490,2550,60,30,0.009255208333333343,3.3437692316384577,-10.16,10.94,21.1,2,1,1.0
S16,2520,2580,60,30,0.0017604166666666606,3.0227597549838174,-12.54,9.38,21.92,2,1,1.0
S16,2550,2610,60,30,-0.0018880208333333297,5.370198572810786,-37.42,40.63,78.05000000000001,2,1,1.0
S16,2580,2640,60,30,0.03769270833333334,16.140534443577817,-147.51,134.12,281.63,2,1,1.0
S16,2610,2670,60,30,0.03754687500000008,16.957714719661602,-147.51,134.12,281.63,2,1,0.8561666666666666
S16,4320,4380,60,30,0.030515625000000025,19.484934715825048,-136.52,128.05,264.57000000000005,3,0,0.9938333333333333
S16,4350,4410,60,30,0.04190625000000001,18.976660823275196,-136.52,128.05,264.57000000000005,3,0,1.0
S16,4380,4440,60,30,-0.024476562499999986,8.098306644432723,-73.29,84.05,157.34,3,0,1.0
S16,4410,4470,60,30,-0.03409114583333332,4.279039308437207,-15.67,16.34,32.01,3,0,1.0
S16,4440,4500,60,30,0.022627604166666693,5.8301028790297815,-19.98,60.58,80.56,3,0,1.0
S16,4470,4530,60,30,0.008838541666666732,14.319912758513272,-139.41,97.66,237.07,3,0,1.0
S16,4500,4560,60,30,0.10917447916666655,23.041243316351373,-222.02,152.98,375.0,3,0,1.0
S16,4530,4590,60,30,-0.0397239583333335,19.492594624221212,-222.02,152.98,375.0,3,0,1.0
S16,4560,4620,60,30,-0.13598958333333336,5.933022430983905,-56.71,58.7,115.41,3,0,1.0
S16,4590,4650,60,30,0.015020833333333343,3.6530223502235297,-10.58,8.53,19.11,3,0,1.0
S16,4620,4680,60,30,0.03799218750000013,55.61655878933582,-471.51,519.63,991.14,3,0,1.0
S2,300,360,60,30,0.06803645833333387,123.64350441831718,-471.89,597.16,1069.05,1,0,0.8908809523809523
S2,330,390,60,30,-0.020908854166666244,98.1211438779572,-392.28,554.77,947.05,1,0,1.0
S2,360,420,60,30,0.17571875000000006,44.970133207868074,-345.19,209.89,555.0799999999999,1,0,1.0
S2,390,450,60,30,-0.2819270833333332,40.34778820268652,-289.26,194.12,483.38,1,0,1.0
S2,420,480,60,30,-0.9174947916666666,73.25475518286177,-400.17,363.29,763.46,1,0,1.0
S2,450,510,60,30,-0.00932031250000011,92.3729390496949,-670.2,363.29,1033.49,1,0,1.0
S2,480,540,60,30,0.9167890624999998,67.50657990288555,-670.2,303.72,973.9200000000001,1,0,1.0
S2,510,570,60,30,-0.01861197916666665,25.716486981754976,-182.86,139.13,321.99,1,0,1.0
S2,540,600,60,30,-0.1345312500000001,20.520690450155588,-152.01,91.48,243.49,1,0,1.0
S2,570,630,60,30,0.14408072916666612,69.56133930177756,-596.97,368.75,965.72,1,0,1.0
S2,600,660,60,30,-0.12666666666666782,98.0527609819354,-596.97,421.48,1018.45,1,0,1.0
S2,630,690,60,30,0.07414583333333263,89.12425522391935,-449.14,421.48,870.62,1,0,1.0
S2,660,720,60,30,0.5626666666666669,82.33812224489925,-727.64,595.6,1323.24,1,0,1.0
S2,690,750,60,30,-0.22684895833333346,77.20485271657219,-727.64,595.6,1323.24,1,0,1.0
S2,720,780,60,30,-0.3535312500000003,46.48027579745366,-335.37,351.65,687.02,1,0,1.0
S2,750,810,60,30,0.6854609374999999,70.09705464788354,-409.52,402.66,812.1800000000001,1,0,1.0
S2,780,840,60,30,0.0017708333333333807,72.22904308654161,-409.52,402.66,812.1800000000001,1,0,1.0
S2,810,870,60,30,-0.7135286458333332,31.376799859093612,-242.2,380.05,622.25,1,0,1.0
S2,840,900,60,30,-0.15470572916666664,28.26191981781147,-116.17,380.05,496.22,1,0,1.0
S2,870,930,60,30,0.08410677083333332,37.9480988164819,-314.16,225.36,539.52,1,0,1.0
S2,900,960,60,30,-0.10170312499999994,43.35171797544224,-314.16,225.36,539.52,1,0,1.0
S2,930,990,60,30,-0.030273437499999882,35.67406710563745,-182.35,204.13,386.48,1,0,1.0
S2,960,1020,60,30,0.26253125000000005,27.38319305190272,-182.35,204.13,386.48,1,0,1.0
S2,990,1050,60,30,0.0065859374999999686,22.960102573663203,-230.28,181.44,411.72,1,0,1.0
S2,1020,1080,60,30,0.03411197916666663,23.42825798766137,-230.28,181.44,411.72,1,0,1.0
S2,1050,1110,60,30,-0.051098958333333354,19.626275965436164,-78.59,87.06,165.65,1,0,1.0
S2,1080,1140,60,30,0.020757812499999993,21.78102319522498,-60.03,36.42,96.45,1,0,1.0
S2,1110,1170,60,30,0.06995572916666673,25.544831149600142,-171.28,101.42,272.7,1,0,1.0
S2,1140,1200,60,30,-0.3320364583333333,35.414638350527746,-225.29,212.29,437.58,1,0,1.0
S2,1170,1230,60,30,-0.06193489583333325,47.42619712545188,-261.35,444.13,705.48,1,0,1.0
S2,1200,1260,60,30,0.33202604166666677,40.110104195219996,-261.35,444.13,705.48,1,0,1.0
S2,1230,1290,60,30,0.0329713541666667,17.813341100001782,-65.1,62.53,127.63,1,0,1.0
S2,1260,1320,60,30,0.30294531250000006,45.31193627577075,-210.62,327.42,538.04,1,0,1.0
S2,1290,1350,60,30,-0.07365624999999962,58.37835233608075,-404.55,327.42,731.97,1,0,1.0
S2,1320,1380,60,30,-0.28816927083333294,42.85295623927602,-404.55,259.43,663.98,1,0,1.0
S2,1350,1410,60,30,-0.11722395833333325,43.575724515298376,-306.06,233.82,539.88,1,0,1.0
S2,1380,1440,60,30,0.8342109374999993,136.88754697953826,-668.24,464.19,1132.43,1,0,1.0
S2,2280,2340,60,30,0.34930989583333333,126.61448927160008,-762.88,450.12,1213.0,2,1,1.0
S2,2310,2370,60,30,-0.20361197916666657,92.75961760137093,-762.88,306.62,1069.5,2,1,1.0
S2,2340,2400,60,30,-0.5170781249999998,82.61098874332728,-731.27,306.62,1037.8899999999999,2,1,1.0
S2,2370,2430,60,30,-0.5074531250000001,66.16150754477079,-464.57,299.26,763.8299999999999,2,1,1.0
S2,2400,2460,60,30,-0.0646536458333333,78.95014320221891,-464.57,358.01,822.5799999999999,2,1,1.0
S2,2430,2490,60,30,0.723104166666667,91.27133438156382,-545.31,358.01,903.3199999999999,2,1,1.0
S2,2460,2520,60,30,0.03970052083333352,96.50701871139402,-545.31,314.1,859.41,2,1,1.0
S2,2490,2550,60,30,-0.32148177083333335,97.70403297964033,-649.86,575.34,1225.2,2,1,1.0
S2,2520,2580,60,30,0.10650520833333328,82.0890752366178,-649.86,575.34,1225.2,2,1,1.0
S2,2550,2610,60,30,-0.14405989583333334,57.046079274342226,-579.93,332.32,912.25,2,1,1.0
S2,2580,2640,60,30,-0.12838802083333317,32.56757472980958,-260.26,96.8,357.06,2,1,1.0
S2,2610,2670,60,30,0.23034635416666718,49.90687288339984,-342.26,222.31,564.5699999999999,2,1,1.0
S2,2640,2700,60,30,0.04995312500000022,52.932383108152415,-342.26,222.31,564.5699999999999,2,1,1.0
S2,2670,2730,60,30,-0.11858854166666676,37.41490944932963,-201.46,208.57,410.03,2,1,1.0
S2,2700,2760,60,30,0.15459635416666673,25.925493252973737,-151.26,139.7,290.96,2,1,1.0
S2,2730,2790,60,30,0.029765625000000084,33.08568420589412,-205.11,100.56,305.67,2,1,1.0
S2,2760,2820,60,30,-0.14879947916666653,43.826476541980774,-205.11,149.47,354.58000000000004,2,1,1.0
S2,2790,2850,60,30,-0.05087239583333325,43.89338732934762,-167.49,172.07,339.56,2,1,1.0
S2,2820,2880,60,30,-0.019104166666666523,38.543751473293085,-167.49,172.07,339.56,2,1,1.0
S2,4770,4830,60,30,-0.1300494791666669,30.26793212678935,-126.1,252.96,379.06,3,0,1.0
S2,4800,4860,60,30,-0.05896354166666685,28.7871751577186,-115.07,133.41,248.48,3,0,1.0
S2,4830,4890,60,30,0.06746614583333349,55.383872937185345,-557.03,274.22,831.25,3,0,1.0
S2,4860,4920,60,30,0.026046875000000285,53.41512126922615,-557.03,274.22,831.25,3,0,1.0
S2,4890,4950,60,30,0.007710937499999989,25.53035339092276,-143.47,103.2,246.67000000000002,3,0,1.0
S2,4920,4980,60,30,0.05266927083333336,24.53719791342731,-143.21,116.77,259.98,3,0,1.0
S2,4950,5010,60,30,-0.07637239583333323,19.998294361954045,-108.56,116.77,225.32999999999998,3,0,1.0
S2,4980,5040,60,30,-0.059830729166666624,56.73144428143713,-640.66,408.55,1049.21,3,0,1.0
S2,5010,5070,60,30,0.0909427083333334,66.71866320678858,-640.66,408.55,1049.21,3,0,1.0
S2,5040,5100,60,30,-0.014549479166666846,62.46607927636898,-484.97,274.9,759.87,3,0,1.0
S2,5070,5130,60,30,-0.06661979166666682,53.61919132906169,-471.2,274.9,746.0999999999999,3,0,0.9257857142857143
S3,360,420,60,30,-0.3204010416666667,24.16028935170098,-163.71,132.66,296.37,1,0,1.0
S3,390,450,60,30,0.15948697916666665,36.42203131808779,-283.57,178.35,461.91999999999996,1,0,1.0
S3,420,480,60,30,0.11800520833333335,51.060532423638016,-283.57,345.41,628.98,1,0,1.0
S3,450,510,60,30,-0.1197057291666667,41.881716248609365,-240.18,345.41,585.59,1,0,1.0
S3,480,540,60,30,-0.0773984375000001,21.71742598788273,-109.07,120.1,229.17,1,0,1.0
S3,510,570,60,30,0.007721354166666683,16.82742290907607,-157.94,80.39,238.32999999999998,1,0,1.0
S3,540,600,60,30,-0.05257812499999993,19.1326868884645,-157.94,80.39,238.32999999999998,1,0,1.0
S3,570,630,60,30,0.17124739583333334,22.75911277381645,-85.1,114.32,199.42,1,0,1.0
S3,600,660,60,30,0.0008906250000002262,32.59331873937311,-117.7,116.69,234.39,1,0,1.0
S3,630,690,60,30,-0.18088020833333315,33.05166185396079,-161.73,146.34,308.07,1,0,1.0
S3,660,720,60,30,0.03681770833333323,36.27418143930707,-161.73,185.1,346.83,1,0,1.0
S3,690,750,60,30,-0.11640364583333344,40.43667325028867,-152.58,185.1,337.68,1,0,1.0
S3,720,780,60,30,-0.037632812499999994,28.365359317557242,-127.18,124.46,251.64,1,0,1.0
S3,750,810,60,30,0.25734114583333334,38.50610908969341,-376.37,197.15,573.52,1,0,1.0
S3,780,840,60,30,-0.00793229166666638,68.7684451324364,-815.51,378.75,1194.26,1,0,1.0
S3,810,870,60,30,-0.03128906249999955,92.91598945771405,-815.51,597.3,1412.81,1,0,1.0
S3,840,900,60,30,0.026239583333333583,76.4338910436857,-564.25,597.3,1161.55,1,0,1.0
S3,870,930,60,30,-0.09998437499999986,37.69747327476789,-286.28,350.83,637.1099999999999,1,0,1.0
S3,900,960,60,30,0.14945833333333308,61.99012262607794,-346.01,596.91,942.92,1,0,1.0
S3,930,990,60,30,-0.01802604166666697,57.75856631279674,-346.01,596.91,942.92,1,0,1.0
S3,960,1020,60,30,-0.12073177083333334,19.152724535867037,-313.8,156.09,469.89,1,0,1.0
S3,990,1050,60,30,0.04560156250000001,8.267383063039913,-45.74,37.84,83.58000000000001,1,0,1.0
S3,1020,1080,60,30,-0.1488489583333333,10.810658026057114,-59.96,56.43,116.39,1,0,1.0
S3,1050,1110,60,30,0.03318489583333335,16.643543131058266,-89.41,56.43,145.84,1,0,1.0
S3,1080,1140,60,30,-0.03636979166666675,20.89672929199298,-89.41,99.7,189.11,1,0,1.0
S3,1110,1170,60,30,-0.15390364583333352,26.03899597730951,-124.93,183.76,308.69,1,0,1.0
S3,1140,1200,60,30,0.2070911458333332,25.413966840598217,-124.93,183.76,308.69,1,0,1.0
S3,1170,1230,60,30,0.1083307291666667,34.54759737937638,-323.02,339.8,662.8199999999999,1,0,1.0
S3,1200,1260,60,30,-0.04033072916666664,35.547535882427816,-323.02,339.8,662.8199999999999,1,0,1.0
S3,1230,1290,60,30,0.01644010416666659,18.016874561581613,-188.7,157.11,345.81,1,0,1.0
S3,1260,1320,60,30,-0.03947395833333336,8.70514215159811,-57.41,39.08,96.49,1,0,1.0
S3,1290,1350,60,30,-0.051669270833333315,7.2511556693853905,-49.57,37.95,87.52000000000001,1,0,1.0
S3,1320,1380,60,30,0.022765625,7.10740879274238,-49.57,37.95,87.52000000000001,1,0,1.0
S3,1350,1410,60,30,-0.016187500000000007,6.314023083272167,-18.19,12.8,30.990000000000002,1,0,1.0
S3,1380,1440,60,30,-0.012343749999999964,14.893582747576865,-98.39,145.22,243.61,1,0,1.0
S3,1410,1470,60,30,0.04698437500000009,15.654169073942866,-98.39,145.22,243.61,1,0,1.0
S3,1440,1500,60,30,0.03511197916666669,11.708700176843314,-96.96,93.97,190.93,1,0,0.8809047619047619
