subject,start_sec,end_sec,window_sec,step_sec,resp_mean,resp_std,resp_range,resp_median,resp_iqr,resp_skew,resp_kurtosis,resp_derivative_std,resp_derivative_max_abs,resp_second_derivative_std,resp_peak_rate_per_min,resp_trough_rate_per_min,resp_peak_prominence_std,resp_trough_prominence_std,resp_breath_rate_mean,resp_breath_rate_std,resp_breath_rate_range,resp_interval_rmssd,resp_interval_sdnn,resp_interval_cv,resp_cycle_amplitude_mean,resp_cycle_amplitude_std,resp_dominant_rate_bpm,resp_mean_frequency_hz,resp_bandpower_0_15_0_40,resp_bandpower_0_40_0_75,resp_bandpower_0_75_2_00,resp_relative_power_0_75_2_00,original_label,label,label_purity
S6,1140,1200,60,30,0.03145938854868256,1.9657106874186487,8.316848545007455,-0.14101612302224126,3.349938255254414,0.10114299194018633,-0.9970564320593551,3.0620319179691324,9.393971199594176,6.535846378838579,15.0,16.0,0.6489989374079573,0.8900067578911365,15.618453453047797,1.8051693478746496,5.580557488875101,0.4235917660925585,0.407275475818066,0.1047392779021452,5.12959063927267,1.3968224705676078,10.25390625,0.2543784051287056,1.8253293510074078,0.0769676682557401,0.003771774708775561,0.0013765746989045132,1,0,1.0
S6,1170,1230,60,30,-0.021718775346797916,2.162210030324177,9.227936432643634,-0.1268829323802685,3.5555601544340654,-0.06256934071857075,-0.8438139428562397,3.1879825009825993,6.707479836850472,6.193550776966195,15.0,15.0,0.9024661256048662,0.7482513653843371,15.190465950969328,1.867143846895044,7.320675105485231,0.6184721895878291,0.48543313119794346,0.12109570283161117,5.469787298928364,1.0746391947909557,10.25390625,0.24834532853682653,2.129427969260832,0.06930158210297431,0.0037874482436313552,0.001215636585987498,1,0,1.0
S6,1200,1260,60,30,0.07063058456653129,2.06638183508327,9.235389033793217,-0.003289337016530558,3.361392158437054,-0.1448952849300349,-0.7411231981398365,3.0902309840204767,6.789001202909528,6.201936629906954,15.0,14.0,0.6712154713270677,0.7592415408817861,15.149893856954849,2.714132255783555,8.0881390509977,0.694688866805889,0.7434804516646666,0.1816803417692433,5.3441002160858035,1.4970685880304815,10.25390625,0.2432581230063507,2.0711128820224833,0.06680326154442673,0.004467512885492717,0.0015075309372642688,1,0,1.0
S6,1230,1290,60,30,-0.05721489581877376,1.9638772593713383,7.996796344497048,-0.3873837187065333,3.1842027193856226,0.28791298045734837,-0.9877429382221039,3.198590998315194,8.938005383501736,7.399039749823407,16.0,17.0,0.8507450579996801,0.808915535163205,18.99734087942404,6.375566126967027,23.205275736921305,0.5497058582662595,0.9073137446840078,0.2632074684122691,4.933968646966742,1.560824538562206,10.25390625,0.261115430014311,1.7635385649229764,0.1080409058982193,0.007197099815008456,0.0026423800012859034,1,0,1.0
S6,1260,1320,60,30,0.027082826463967962,2.211318326440486,9.978388991828895,-0.24183257799105137,3.729778419174996,0.1786660408717503,-0.9444866128585101,3.6725337076902407,9.011681172787123,8.151650576077028,17.0,16.0,0.7749802604599774,0.8790676433779188,18.512051978079533,6.1499270248730395,21.78851308332613,0.566162160371686,0.8053114444985282,0.2300361697157162,5.675844189218353,1.7881699020194637,10.25390625,0.26620736378173204,2.3242330725648768,0.14846682618789103,0.0071230412780390745,0.0019380177838331392,1,0,1.0
S6,1290,1350,60,30,-0.05039689956827566,2.456632332054302,11.711432988316258,-0.4206485369951753,4.114632986640463,0.3688290616413133,-0.7088629566108553,4.132275682627512,9.95073708480465,9.024936192941144,15.0,16.0,0.7721975048133172,0.6255113544155392,16.01054284660099,1.0450619914334627,3.4834302344280665,0.3130176716965809,0.25409179555119576,0.06750432651273362,6.662867758106956,1.7986933091530024,10.25390625,0.26037995315657414,2.948425836701075,0.11521206506283273,0.00608243364631076,0.0013417711083400187,1,0,1.0
S6,1320,1380,60,30,0.045126297643668586,4.652031349355629,33.273174746346214,-0.4767958967630807,4.477786543439956,0.36291918554479646,2.818174618814483,7.156025690189257,34.00080849365841,18.26460406037384,16.0,15.0,1.3873667679506554,1.3144719612263809,17.56801830657881,5.99955766276052,28.3143930297121,1.4505591060403635,1.2159833511212568,0.32278663093852095,9.47410395619035,5.175120237640716,10.25390625,0.25927769515413124,8.620271779451647,0.5545432719882906,0.05520487082748503,0.004197520673143007,1,0,1.0
S6,1350,1410,60,30,0.06640906250361918,4.583041381388618,33.01839617753548,-0.24756586105173156,4.328817877977339,0.3192639016612164,3.015744591489627,7.0369886420276035,33.93029011268487,18.031596324892433,15.0,16.0,1.2960287482061723,1.3309501720110855,17.47635326633889,6.495690721627667,28.28580826874447,1.608948582646834,1.4192210175103477,0.3647235005926839,9.487728302928561,5.126924627184931,10.25390625,0.26206407007099114,7.895941942917876,0.6720472108491378,0.056197821774479816,0.0045946645115252874,1,0,1.0
S6,1380,1440,60,30,0.022875528477034963,2.2454569857857525,9.609303160723641,-0.40762065572299205,3.709798296886995,0.27405691832721574,-0.930871429322365,3.8859223420104856,8.546411125970865,8.6326895179771,16.0,17.0,0.7097891980052805,0.8889977780915214,17.641159662347498,2.144549322933287,7.703538036219053,0.45185526205032245,0.4546491109184718,0.13155718755047133,6.002525945820934,1.3288822009834416,20.5078125,0.2798283708959251,2.3319867569638433,0.19987064218700154,0.004490188378652412,0.001146149097970016,1,0,1.0
S6,1410,1470,60,30,0.03565431801639864,2.1117453139850366,9.762412268465223,-0.12593202006316634,3.340512657212265,0.20676981142805714,-0.804474070853515,3.6258427733876246,8.520747221110614,8.032400240412096,17.0,16.0,0.5868452632275079,0.7098242632899725,17.385523934586825,3.1221234590898934,12.263505399440794,0.8714945330226892,0.6957307630418949,0.19471699100577797,5.484671960563446,1.1976101962207821,10.25390625,0.2775559988177724,1.8733957534109271,0.16768447103946363,0.004667019422186774,0.00149286165520856,1,0,1.0
S6,1440,1500,60,30,-0.0283979475358287,2.040409650669004,8.328917851309193,-0.1997490350897937,3.313295868076895,0.32501636949844814,-0.8255846003671987,3.2542949178633065,8.17490332446502,7.389434430210928,15.0,15.0,0.9733086359762003,0.788591919286573,15.899415833516866,3.743476038052299,12.405006603269191,1.0538610330224176,0.8853732767785871,0.22255830586441686,5.537474766751454,1.2809245747901652,10.25390625,0.2604496256040521,1.809841572139931,0.11979492412681429,0.005738865735790387,0.00204603454575267,1,0,1.0
S6,1470,1530,60,30,0.05390912690103589,3.705394745354944,28.33040271364353,-0.2030156339071929,4.203203908654599,-0.045852057255485495,3.4003421524581405,6.366342465921392,40.00203950268384,18.52230559831208,14.0,14.0,1.3486491569960322,1.2951329885447218,15.207769239815065,3.160379598636945,12.657782159392987,1.0296167803050387,0.7856174688679037,0.1914754524117611,8.786930371456288,4.998994650989016,10.25390625,0.27621028554060506,5.516025043288152,0.4179406145364929,0.04968038270364973,0.005502989169700362,1,0,1.0
S6,1500,1560,60,30,-0.009998063044013222,3.730002682612477,28.911008647718816,-0.023696855201225164,3.774783378485071,-0.49847178141054227,3.847813095160606,6.335063546392514,40.3945213701264,18.46225141780635,15.0,14.0,1.3535281314668983,1.3297158709875447,15.203084118852876,3.6018155484689993,15.159168999021551,1.4423408389702421,1.1488807049555123,0.2733769796907617,8.588965159714386,5.010735971407457,10.25390625,0.279007680087803,5.683721654609274,0.5050076383459269,0.05523894455388364,0.0058444624703410325,1,0,1.0
S6,1530,1590,60,30,0.03300042328736303,2.44658578005698,14.07299113510209,-0.2289610666452313,3.055105530106352,-0.29382455479688124,0.6205724466901303,3.5682988354245286,16.110730712344214,8.314233782950408,14.0,13.0,0.7827807115744885,1.1401980246209928,14.391255390467329,3.2289203309892045,11.483400400806728,1.2542798839218001,1.1863814538296964,0.2680322557623138,5.931059006840607,2.6576395307218053,10.25390625,0.2580577932800841,2.1348296907199735,0.15183839011153996,0.006449357363346528,0.0019735131458246884,1,0,1.0
S6,1560,1620,60,30,-0.016338091076143188,3.5283708610783635,17.883488142154505,-0.21953607354117263,4.490557026515489,-0.11566362756914597,-0.19430692622916146,4.296681360863611,15.633300538711259,9.46299811472806,11.0,12.0,1.0260830352234007,1.1243192627368703,12.468552329327212,3.944404042733765,11.975388374934544,1.4879388870243546,1.5619753323197876,0.2951897226306294,8.708218685154954,3.946140501100921,10.25390625,0.23464994169899242,4.086723032241808,0.17172109171553349,0.014188447626975602,0.002524978812511239,1,0,1.0
S6,1590,1650,60,30,-0.14038059510993553,3.401575053409416,14.84277082430096,0.07542005294750737,4.741157098073037,-0.36291086119663957,-0.5527905248541862,4.1875005152686775,12.887052146600475,9.27691120229221,11.0,12.0,1.029284279773922,1.0820527179431516,13.693714367766827,5.631972530960095,17.24162850583794,2.43691642819456,1.887621054369218,0.3693045468175334,8.65606176485871,3.479745795316104,10.25390625,0.2345260756480358,3.599060665644316,0.1367558890870365,0.012826954575016909,0.0025970082116977913,1,0,1.0
S6,1620,1680,60,30,0.019624874066030185,2.3151991899906017,12.367054732955765,0.07717990652536025,3.365439200998363,-0.2879348076034413,-0.10109136316956757,3.439046416123798,12.467221515679217,7.987324318177543,16.0,15.0,0.9644646527965772,1.058710539490891,16.92994912575728,4.20783820565293,16.94198432887283,1.901258828038764,1.4286651270859358,0.36860171104509737,5.5026998924948645,2.4585129556242267,10.25390625,0.25887943985638073,1.9793689992697325,0.14043500611576107,0.007003120427726068,0.0023018592949851577,1,0,1.0
S6,1650,1710,60,30,0.008933700866963407,1.7792209774355983,7.033047485840212,-0.04153750802354836,3.126808171793698,0.06389797329339088,-1.1063825756258658,2.936990799032957,7.233054217812896,6.4377296313707415,17.0,16.0,0.7940783625762159,0.6988175416797902,16.971785601923344,2.9734059264807926,11.796505724353365,0.8929113888283203,0.6556448801483895,0.17975625217649413,4.620166570031056,1.025290791834424,10.25390625,0.25985720946894425,1.5407808909709348,0.07396228237045575,0.004406882447097183,0.0018601268550077431,1,0,1.0
S6,1680,1740,60,30,0.026342656013127016,1.8253739682166077,7.054266292678524,-0.14705185168664953,3.186203350651571,0.15839734830939226,-1.1272705367162528,3.023700112828786,7.191301392199989,6.496082106611654,16.0,16.0,0.635030423422394,0.6229647679921512,17.043878658786365,2.953323663746172,11.44959240757066,0.765522935274631,0.6147663383706453,0.16961522329379025,4.784592089779144,0.8487129777961043,10.25390625,0.26674992850241386,1.5136296785472578,0.08066136511491938,0.004364084614765487,0.00182131647722541,1,0,1.0
S6,1710,1770,60,30,-0.014481155817616612,1.8668403531432851,11.326654657392421,-0.18586895532166678,3.031024061497045,0.26193181658018855,0.03499851235425666,3.5746773988751124,14.313431374959551,9.033127135088824,19.0,18.0,1.0073540482857861,0.7728370782064661,20.242596403489944,6.152419124515394,27.99444738233739,0.5632083108766919,0.6000159777833955,0.19128128023658494,4.743970523684271,1.8928014638821011,20.5078125,0.292423969531003,1.5861615320077564,0.15122050874649492,0.010343161006811673,0.003707353257376084,1,0,1.0
S6,1740,1800,60,30,-0.03458884129339978,2.237763884195942,11.261297450194958,-0.3024772053868179,3.3615492019842943,0.347246549163088,-0.3004006361206444,3.8953319386871117,14.323231278140325,9.389544704128099,17.0,17.0,1.0837486492559156,0.9413084379236063,19.713317621288166,6.971161883390787,30.755698094407776,0.7688893836916605,0.8398494307472802,0.2534847909984245,5.528097005537101,2.3210768162542816,10.25390625,0.27450501947335676,2.2537347284065046,0.16966682269388333,0.013119252614309115,0.003562991189416849,1,0,1.0
S6,1770,1830,60,30,0.0006123084205891235,2.107448041432096,11.371654898590643,-0.23601790289468672,3.449046269725182,0.20894710578135536,-0.6118624527291421,3.694748990404461,9.873830162753983,8.145876840411512,17.0,17.0,0.8009557770936917,0.7118175004675049,17.493009155367105,2.573684216314643,9.33900737377121,0.661064797630812,0.6051388605084365,0.17203226737301033,5.6397595594007255,1.48557113017294,20.5078125,0.2757101847254607,2.1640846374704834,0.1451648610457535,0.005978811396253446,0.0016789508002438356,1,0,0.8782619047619048
S6,2430,2490,60,30,0.019785891257913114,4.202450219574125,21.806497723797754,-0.8427767603106326,5.382859546918276,0.4169965568280519,-0.05932338142056981,7.124546804755752,28.6380441594952,20.535967343464367,15.0,14.0,1.3415291915747292,1.2870866542678814,16.319410712588684,5.5032189216585365,23.18058052824122,1.4788245788489753,1.2879196060715346,0.31662474323309936,10.704340912171967,5.564643492600914,10.25390625,0.2686646224142306,7.732158858138586,0.6595750977556316,0.09331474970555367,0.007618289020752639,2,1,0.8217380952380953
S6,2460,2520,60,30,0.10915534596844512,4.463390333434717,27.90224213211961,-0.2064411890268621,5.507980373491145,0.017679607151003005,0.9756126452136531,7.078300454423763,23.656380643573627,17.552373421622473,18.0,17.0,1.07846375804564,1.2386587391125523,19.980218785361703,6.741856326785813,21.015511262501082,1.4162846173516603,1.1259421495672066,0.3344410448506043,8.849583368203243,5.255026183170552,10.25390625,0.26170760683056776,7.402821075386085,0.670871779371607,0.038200040983268624,0.003312298829817314,2,1,1.0
S6,2490,2550,60,30,0.030943318668926276,4.496198519667758,27.669693477679896,-0.22927675158910008,4.699157292505809,0.1479778466501327,1.078611868941886,7.04555141568279,23.53212617093576,17.808674774219828,18.0,18.0,1.2901887195425548,1.318382846372439,21.47056863270639,6.456496800428887,20.819426028037842,1.5083204184436005,1.1627758998340745,0.3717334230993065,9.241494996820986,5.7472718115302985,10.25390625,0.2616101905074216,8.408991417940744,0.8011299257800192,0.04931882764591489,0.0037615757134617863,2,1,1.0
S6,2520,2580,60,30,-0.02442346710531001,3.9925129415434273,21.355878854425434,-0.5787417808396259,5.378501396602086,0.5905155344920541,0.23503582120500832,6.074940067107455,18.863775181869613,17.485026252014652,15.0,15.0,1.2489508739752029,1.153161952369077,17.14480881595541,7.104878785893078,19.02287133154769,1.985559801090077,1.5435227649862573,0.37450231727031574,9.478479895947236,4.5311574099913985,10.25390625,0.2494672216214256,5.6884768846352065,0.5141691961655985,0.05733898261010357,0.006863967026123301,2,1,1.0
S6,2550,2610,60,30,0.05977533639260116,4.161852369015528,19.017604399019675,-1.0377585093204702,5.4912846941524265,0.825560110905121,0.06620340174399564,6.324085152856628,18.962859536488352,16.817921501195347,13.0,13.0,1.210371866149238,1.1766307071734037,14.014638430534438,4.484259187299907,16.040980010000105,1.6001818658235618,1.2001257728872836,0.2582105551009985,11.0166074217997,4.518030448563676,10.25390625,0.25224712759109813,7.20962861055763,0.5029278737976562,0.056443209384073954,0.005284775015503051,2,1,1.0
S6,2580,2640,60,30,-0.10481397303502155,4.072269028024392,19.461782451541865,-0.8992803759179198,4.936254186139822,0.7385726780783269,0.09581275020212487,6.286206799694576,18.43472653243179,16.62079661599713,15.0,15.0,1.356863736792495,1.2650988795258076,17.36816297683461,4.941885622919226,16.391459998887054,1.4537782205686278,1.1305521792045718,0.30071141450995564,9.354746954364368,4.371379745539955,10.25390625,0.26510145669532464,6.010340635393073,0.5255161043810163,0.05182679628421543,0.005489461822968913,2,1,1.0
S6,2610,2670,60,30,0.017071781621656467,3.860566352080657,21.149836246712738,-0.8038698014593397,4.68559693440179,0.779388772865952,0.41413671384847905,6.020397162210802,23.02417569374864,15.911077665665616,14.0,14.0,1.3078876981187884,1.2222474084096149,15.805803832662598,5.093680709914954,18.49744715511761,1.7986053270378635,1.4053676664793986,0.33296481983291754,8.98840280836568,4.262761382395445,10.25390625,0.2652971102371516,5.676988435039371,0.5225222873893567,0.051795481011525236,0.005795822309359892,2,1,1.0
S6,2640,2700,60,30,0.019009890342135245,4.143523975338272,28.470851462964376,-0.9640370478860094,4.176439464892858,0.40885619163691617,1.767165797450546,6.45725547782282,28.424645533902115,15.62142883637219,13.0,14.0,1.293418752381739,1.263715049147438,16.026421223834372,6.409317211926621,21.95403245736881,1.5038977805432192,1.642914854058808,0.37724795730397426,8.604698481103293,3.9852013080846023,10.25390625,0.2549350465023462,5.211279338200341,0.3594878495297961,0.02573108468258247,0.0032749615581006927,2,1,1.0
S6,2670,2730,60,30,0.041328536170262095,4.082720710434765,21.555203818739294,-0.5192476128211208,5.016353994562872,0.35447339861028965,-0.062376507299052975,7.10961933084852,27.968184602087078,18.15828491408842,17.0,17.0,1.2489063344484264,1.381190371428593,19.2215718336452,6.828729096999334,23.90797535916269,1.9565529176916967,1.4330069061412334,0.39838353187831843,9.226752260440026,4.154494643668869,10.25390625,0.2848054426627616,6.3761953314971285,0.8160509806293599,0.03902598063449279,0.003525579202001755,2,1,1.0
S6,2700,2760,60,30,-0.1653074173308116,4.0345753355431775,18.380421361874422,-0.8589710316810115,5.735846231601284,0.3895124586902242,-0.506686449804064,6.051654469214574,19.96001427479719,15.135744753306934,12.0,12.0,0.9349114621223823,0.8090158203976692,14.536929511490657,6.088183668762048,17.88062592384933,2.48431582171849,1.6575463112662168,0.3461181449966066,11.443192429876014,3.5429983136027516,10.25390625,0.2571612767041659,5.683874837258629,0.5648568437208994,0.03708940463611022,0.00425469940568485,2,1,1.0
S6,2730,2790,60,30,-0.08518753127322498,2.7226110152595706,15.233783225129816,-0.4726509955576502,3.369685833146063,0.7539576900137464,0.9004471224259349,4.176121967820104,14.519281023154562,10.260034563368581,16.0,16.0,1.3350851230922476,1.0965386982974314,18.80232312184941,5.740307195599144,21.509635943183,1.1095055106371083,1.4564194718571073,0.40364262404317247,6.265960650209964,3.650620697304895,10.25390625,0.260291047060393,3.0303295558252477,0.2890508095538381,0.013403045821757626,0.002846363228536857,2,1,1.0
S6,2760,2820,60,30,-2.106040221925858e-06,2.796850862136602,18.15450108095464,-0.3657878682002517,3.6958543341395518,0.19291887443583564,1.070052446669857,4.7308800842509555,11.947746967689987,11.80715419544532,18.0,19.0,1.0465486307388583,1.2361515347688137,19.991417378322392,4.278980115343969,17.856743270155967,0.9469218391122655,0.6459822977576959,0.2061129703806462,6.317550822521169,2.400813014392004,10.25390625,0.27713508974202894,3.2429931427422534,0.31645516917496114,0.016661319079005484,0.0030892471288524676,2,1,1.0
S6,2790,2850,60,30,0.0009885735136398624,3.371890114786514,18.086302652773764,-0.5676259811815408,4.7218291529198115,0.3603000043489092,-0.05037728770363126,5.3553470352203325,14.551165768117613,13.508489943176414,17.0,18.0,1.1468885876557229,1.2662344737699813,18.99429650110844,6.17151409071338,19.837003295357313,1.6540792288273545,0.9796589328338319,0.28262061272284256,7.655226317033707,2.7653987279694308,10.25390625,0.26847644463332065,4.643460459338904,0.43591083557542015,0.026259133823283858,0.0035250267367711537,2,1,1.0
S6,2820,2880,60,30,0.024659296333498105,3.7018202318555655,20.107093230133835,-0.5876646486487649,4.832688910664292,0.48788381414088283,0.0254967578112133,5.59402950236573,15.719602658974807,13.475220956152361,16.0,16.0,1.2192240550895967,1.1514970965020968,17.88833819499787,6.89225767470141,20.51999775525856,1.829408967948846,1.380891676826699,0.3573207798974897,8.626657211458765,4.323991339880101,10.25390625,0.24816783232846004,5.822997745511825,0.42995682071623603,0.022656377204835106,0.002646139395556129,2,1,1.0
S6,2850,2910,60,30,-0.08302059465344187,3.9800318232892398,20.278352645173122,-0.6977217174452724,5.7670646080316725,0.5059669712779212,-0.1370908390148804,5.6389369635016315,15.681485145245677,13.297267050752373,14.0,15.0,1.2058704040238262,1.1690436993269469,18.22688744333853,8.764400592717235,30.89758115514334,1.967428870517107,1.471859230036731,0.37286117124141904,9.211827127078907,4.3784656773998805,10.25390625,0.243287766946108,6.729921983187886,0.3632077528405819,0.021765000688106557,0.0022587242024033963,2,1,1.0
S6,2880,2940,60,30,-0.08674276848324097,3.440673891504045,15.68371332181141,-0.18554937392207177,4.97992964656213,0.27127104812793085,-0.6422901830128884,5.011360624962866,12.860278289080028,11.72061287866964,14.0,14.0,1.1281824018036604,1.1222312015117633,16.660659377593337,6.04202680060856,20.615756328050722,1.7141781712299011,1.1076628179399128,0.2776785576653776,8.57809545967863,3.2690922146946457,10.25390625,0.2441853787728738,5.034245446551303,0.2705358158210705,0.01841068309348853,0.0025473624670329415,2,1,1.0
S6,2910,2970,60,30,-0.009829070763615316,3.4473230178481864,17.101174658515546,-0.17336955382183794,5.103518997399007,0.22576504399096847,-0.5027232402827786,4.693566637879064,13.079396854295645,11.06774752946516,14.0,14.0,1.0698941644543523,1.128535609252222,15.375989014729166,5.975824647846019,21.93631817252399,1.8773843343267542,1.2467783287104068,0.2860520583734136,8.229937865865974,2.678696572652594,10.25390625,0.2381956912179235,4.591792836930221,0.25796492456502007,0.01739112285248176,0.002703456248752377,2,1,1.0
S6,2940,3000,60,30,0.019629155632829836,3.9453811168083623,19.53310197571128,-0.37145922143533233,5.5531735283802774,0.2524317556817133,-0.2439936541696599,5.380469629592818,17.534860288895786,13.02156348167631,13.0,13.0,0.9503549575155126,1.2334992962726608,14.261179358557975,3.888258000117508,11.698338529046234,1.7747257228838704,1.134765320569165,0.25169730645562527,9.674642162081252,3.765286738836409,10.25390625,0.24510955872779103,5.706987211548341,0.30995905926097334,0.03151810881797829,0.003835853581754804,2,1,1.0
S6,2970,3030,60,30,0.06695943567560969,4.295902825057467,20.346085532926484,-0.5135858258889077,6.197040960943254,0.31181111697433334,-0.5449439926044675,6.111834499782494,18.001584035795037,14.463395420627641,14.0,14.0,0.9887242664834235,1.141574796760109,15.139590819565617,4.315110922231323,14.403237702592808,1.97642177361283,1.1821954119475968,0.275965888944492,10.905188185241174,4.043802868447416,10.25390625,0.2475187621314987,7.355215193271601,0.41384340051891183,0.033832502091555285,0.003151452272562253,2,1,1.0
S6,3000,3060,60,30,0.10444627301463039,4.108534034657191,19.10705835388289,-0.6084805439163191,6.3970703474972925,0.14870220651216864,-0.6142346073535694,5.732289167340916,15.583839697295598,13.466837211708318,14.0,14.0,0.9316821278706583,1.1428132962325235,16.359346991693116,5.672326956297753,18.177522003737458,3.0314490764981294,1.7750783168736246,0.4184011366734008,10.131579550452424,3.83623172270823,10.25390625,0.2442174971315461,6.241428778125201,0.33884496826074567,0.027217572746877326,0.00302680217380926,2,1,1.0
S6,3030,3090,60,30,0.08955197080097915,3.9125703621091295,17.440100068306705,-0.9502710325253203,5.7310946961798805,0.5141984852396657,-0.5246313083425309,5.0946851099890855,15.17587175098738,11.687904878407556,12.0,12.0,1.128771018043717,1.2354479647433605,14.593847297767091,6.008554236485522,19.955480252482673,3.2850583817382257,1.878710509708253,0.3889460630966458,9.845230092325414,3.825284748400127,10.25390625,0.237591874600335,5.3730201234500115,0.28674377222868475,0.020386571551982036,0.0027148220995672177,2,1,1.0
S6,5550,5610,60,30,-0.006314102442235681,2.1347293903099067,11.718435217161826,-0.1738498054156415,2.661390685518106,0.14950315347086274,0.0163216638035788,3.724925393141049,10.870630414492943,9.639371712111553,17.0,17.0,1.2198624516601186,1.2325415302545453,18.48613611275509,4.82791373540438,21.09015134898004,1.2453412503936312,0.8481023939357144,0.2457313882312767,5.14728677195838,2.2919930369962573,10.25390625,0.28083671075083166,1.9701886187675588,0.21687957893441068,0.014105255495117427,0.004237034914673853,3,0,0.9884047619047619
S6,5580,5640,60,30,0.020945608084397074,2.3629021371392542,13.40102568919351,-0.10438729532312527,2.880069754697006,-0.3167190544711292,0.5809960229502011,4.385158451449886,16.91123199630492,11.642760714328674,18.0,17.0,1.027322276167014,1.2137081799614822,18.689880115268615,3.354921839648345,12.36965374217595,0.9811088062982202,0.7345853390626533,0.22006861524710675,5.842022772202739,2.966973245565399,20.5078125,0.3065685094826501,2.1291477769146785,0.33542467269626497,0.023159174556742844,0.005777439299018587,3,0,1.0
S6,5610,5670,60,30,0.015047984012642722,2.9212395678182643,13.80013641729559,0.12228068640299744,4.476063192375613,-0.07282671245544224,-0.766129578837242,5.241617212098213,16.961908501216083,13.457348897034251,18.0,18.0,1.008573415090517,0.9412831607952775,18.949320870225844,3.8044145990804576,13.723364589231213,1.4182214357484257,0.9498155355569523,0.28351280189449246,7.395050423117628,2.393728042350351,20.5078125,0.2865099980621479,3.4887119142289804,0.34998843077550174,0.024594193120237504,0.004097345791644308,3,0,1.0
S6,5640,5700,60,30,0.05897476295068342,2.805167930434005,15.299783414450363,0.14800291564151466,4.057766723700092,-0.29231882416905797,-0.09362358890447942,4.936807992091375,16.85192538760778,13.812971823493184,22.0,23.0,1.1471606737990534,1.2921874067397985,23.74516479845914,5.938131281475881,21.959503253739857,0.6406419771269619,0.5514918198477388,0.20735426635705448,5.510265777580961,2.7685822197142285,10.25390625,0.30014320397852884,2.595468571771551,0.49732198279028283,0.02112053520002389,0.004355935558349713,3,0,1.0
S6,5670,5730,60,30,-0.07559795251876894,2.775670950128931,15.677058721276122,-0.09329718955822641,3.6981098146494276,-0.3873903798476243,0.582641245781983,5.27754769211869,19.296574713289605,16.71726531444022,22.0,25.0,1.2633196355617136,1.28116130073337,24.46416089648093,6.7101507831033835,24.352291616700377,0.8774974271722269,0.7095543461055557,0.26923540661706374,5.181477286132812,3.448135883925085,10.25390625,0.31272252371302994,2.6081413109658023,0.6135534684823677,0.052717966382199825,0.010393898028172265,3,0,1.0
S6,5700,5760,60,30,0.04020040655993978,2.434306156233152,15.348659301038673,0.008413493967845062,2.8395022030817874,-0.3606974210272251,1.0519931879836975,4.828469338992391,19.446529421981484,14.558732048406847,21.0,22.0,1.199061075921459,1.2407995042390243,21.887775923010174,4.728561273417763,22.646457462885593,0.7231038391484257,0.6203761984078857,0.21632585563053627,5.075007175868543,3.2685428625726782,20.5078125,0.3118098102754355,2.3075778627470043,0.39366364936332315,0.0454634204875039,0.010400450678781453,3,0,1.0
S6,5730,5790,60,30,0.04492620433647553,2.1806245723617073,11.639181207385304,-0.08847744118750685,2.9413469626848974,-0.23428186728894937,0.041367459406783436,4.201168287370921,11.39149607653458,10.039303966094941,20.0,19.0,1.0476407106887355,1.1176864408216094,20.406178156533436,3.399868470647407,12.708684813537127,0.5758497615227472,0.5363674741009625,0.17711565919861963,5.252882873874077,2.468311304396211,20.5078125,0.29617992848196895,2.2490453473624865,0.2866134546543297,0.009338365370163143,0.0022908200266844323,3,0,1.0
S6,5760,5820,60,30,-0.044374993464549824,2.2614096428972306,13.911605029131799,-0.2256288939202492,3.1431848816821075,-0.23332458778830256,0.3629766464541815,5.144381883281205,24.26703417237914,14.76401608530111,20.0,21.0,0.9181722632337244,1.1789608383797803,21.778953527503077,4.687209349521833,17.171605462656125,0.5828754276621512,0.6168115674136558,0.21388590396562698,5.843780934845482,2.567455224410052,20.5078125,0.347382544450761,1.8520612642092982,0.6946237002491171,0.01695226880467698,0.003876539978765953,3,0,1.0
S6,5790,5850,60,30,0.027761505234407045,2.3563015226626325,13.970615365918025,-0.1268100177371082,3.072475364480061,-0.2816547306402729,0.511337147243379,5.704753737704548,24.236000523361277,16.985186567225426,22.0,22.0,1.15589944115728,1.3118624217836872,23.59119254920352,4.44686485751723,15.113702505972219,0.444377000268181,0.4966722897579375,0.1884636721590522,6.093657610571027,2.810087876224447,20.5078125,0.37927236185462926,1.7441442508317013,0.9529275838513056,0.027214755367087586,0.005587785624532846,3,0,1.0
S6,5820,5880,60,30,-0.018287709411755768,2.134556519532678,12.263325429017854,-0.1280584732632989,2.9771817680491237,0.07768403445190872,-0.28837220719378154,4.631992399747518,16.418577939043644,12.9391532356747,21.0,21.0,1.1058638328412378,1.149897284849704,21.898354032201993,4.299104357633806,15.20049634273772,0.7042317995499172,0.5582301615510453,0.19607170931821252,5.368846922213585,2.329785887767792,20.5078125,0.331057754425697,1.7714417990940228,0.4617015840258219,0.01752383617088485,0.0046336983735212655,3,0,1.0
S6,5850,5910,60,30,0.045314192470863386,2.884461102804188,26.55140626465426,-0.17564167224930932,2.637673516811292,0.9324933707439876,8.711959706098332,5.220978679084456,39.927273607097206,13.843227875765557,20.0,19.0,1.2423959223195864,0.8836494144856605,20.234239818705813,2.8049571951037273,9.343295989117909,0.4244382709004793,0.4053444894465123,0.1341732630572079,5.391219529838641,3.6543638296242977,20.5078125,0.29717586352720277,3.5498893298929075,0.4991204123012757,0.03441473822907396,0.005364416406314837,3,0,1.0
