subject,start_sec,end_sec,window_sec,step_sec,ecg_mean,ecg_std,ecg_min,ecg_max,ecg_range,ecg_median,ecg_iqr,ecg_rms,ecg_energy,ecg_skew,ecg_kurtosis,ecg_derivative_mean,ecg_derivative_std,ecg_derivative_max_abs,ecg_r_peak_count,ecg_valid_rr_count,ecg_r_peak_rate_per_min,ecg_r_peak_prominence_mean,ecg_r_peak_prominence_std,ecg_rr_mean,ecg_rr_std,ecg_rr_min,ecg_rr_max,ecg_hr_mean,ecg_hr_std,ecg_hr_min,ecg_hr_max,ecg_hr_range,ecg_rmssd,ecg_sdnn,ecg_nn50_count,ecg_pnn50,ecg_cvnn,original_label,label,label_purity
S3,1200,1260,60,30,0.00021644279105623239,0.27862879899315707,-0.4188017441463233,1.6365177549338985,2.055319499080222,-0.03010445707897884,0.15697434266817878,0.27862888306105477,3260.630287985739,3.197227074092925,13.701073670331347,0.0004259991475460826,17.167448719670446,124.16499043757842,106,105,106.0,4.216560769465082,2.724817608900015,0.5644761904761905,0.19302230938665835,0.3871428571428571,0.9114285714285715,118.33977477977373,35.57708328905549,65.8307210031348,154.98154981549817,89.15082881236337,0.3614345708141265,0.19302230938665835,101,0.9711538461538461,0.34194942611100265,1,0,1.0
S3,1230,1290,60,30,0.00018172387812187432,0.2764993037218114,-0.3961452610136089,1.6308067754930151,2.026952036506624,-0.029567491086571474,0.15401479146989652,0.2764993634390763,3210.9797152530045,3.2315612468837713,13.991698352510191,0.0006221203987500381,16.975283935961134,123.11761141326613,104,103,104.0,4.236620235303277,2.7520539189065563,0.5773786407766991,0.18813730311176136,0.3914285714285714,0.88,115.50260759823014,35.80917198458824,68.18181818181819,153.28467153284672,85.10285335102853,0.3684584164350934,0.18813730311176136,102,1.0,0.3258473553137955,1,0,1.0
S3,1260,1320,60,30,0.00029828377287790175,0.2854111102973906,-0.3973430789971478,1.6373549997068335,2.0346980787039812,-0.036553156422501225,0.1596329781009699,0.2854112661658583,3421.3028158847337,3.1250673495164913,12.938091226311414,-0.00034999673638714797,17.535218086313527,122.82876858232267,109,108,109.0,4.1474209213475035,2.67766098775034,0.5498148148148149,0.16563582486111586,0.38857142857142857,0.9257142857142857,119.02479667611932,33.15865762265999,64.81481481481481,154.41176470588235,89.59694989106754,0.3177226204591072,0.16563582486111586,105,0.9813084112149533,0.3012574786965394,1,0,1.0
S3,1290,1350,60,30,0.00017450959838061672,0.2842486301649381,-0.44419518163359767,1.6373549996717816,2.081550181305379,-0.034988728538993666,0.15809683643389516,0.2842486837335288,3393.487196578235,3.1019327773456986,12.89070864811172,0.0009768862613367577,17.439295646248983,126.37331454016676,108,107,108.0,4.1639911811238095,2.6875974377100884,0.552483311081442,0.1850177279574553,0.33,1.0942857142857143,120.0066690464318,34.72259260709234,54.83028720626632,181.8181818181818,126.9878946119155,0.34247387045518,0.1850177279574553,103,0.9716981132075472,0.3348838313238781,1,0,1.0
S3,1320,1380,60,30,-0.00011405017962538646,0.2792177599519914,-0.4441950400577827,1.6362654752045283,2.080460515262311,-0.030519599247498534,0.1582074964244994,0.279217783244641,3274.427960162157,3.133484301345224,13.338124144470157,-0.005363376291680861,17.08261398205021,126.37331457253325,104,103,104.0,4.24298813747083,2.7195949007189504,0.5795977808599169,0.19757770465036034,0.33,1.0942857142857143,115.81396340385436,36.53747961262362,54.83028720626632,181.8181818181818,126.9878946119155,0.37881407054123006,0.19757770465036034,101,0.9901960784313726,0.34088761409200935,1,0,1.0
S3,1350,1410,60,30,0.0001644677241597156,0.2789260301357822,-0.3927303340533004,1.627119239271678,2.0198495733249784,-0.030469005617023093,0.15539600364157988,0.27892607862467717,3267.5898081514624,3.1599198657782726,13.494306420115208,0.0009132144320682617,17.062036478729556,121.76951142186866,104,103,104.0,4.220772338380315,2.7492276844777015,0.571747572815534,0.17927897905123916,0.39571428571428574,0.8471428571428572,115.79222498565896,34.81338830001878,70.82630691399662,151.6245487364621,80.79824182246547,0.35229948335242867,0.17927897905123916,102,1.0,0.3135631659412062,1,0,1.0
S3,1380,1440,60,30,-0.0010630318779066294,0.28528865893372146,-0.5093196682798682,1.6430956330852635,2.1524153013651315,-0.03742101803427406,0.15960279316122963,0.2852906394415609,3418.411456024938,3.0700082706585303,12.707693083926259,-0.005130559619332869,17.477181768579744,127.41897051316131,108,107,108.0,4.162138920497041,2.6805382533092867,0.5582242990654205,0.17392900978075715,0.32571428571428573,1.0214285714285714,117.94675719927031,34.06424827409829,58.74125874125875,184.21052631578945,125.4692675745307,0.3310425068128021,0.17392900978075715,105,0.9905660377358491,0.3115754904828565,1,0,1.0
S3,1410,1470,60,30,0.00015605508675921038,0.2813850040787671,-0.4359512432824527,1.6455399977061322,2.081491240988585,-0.036785320696933924,0.15591144557648137,0.28138504735255193,3325.4568846911116,3.1510077063367326,13.240113896349097,-0.0007351312530118297,17.434502305097094,127.4189705131202,107,106,107.0,4.209187457597054,2.7138419499384234,0.5588814016172506,0.17535815209518274,0.32571428571428573,1.0214285714285714,118.00339195919322,34.36673353716199,58.74125874125875,184.21052631578945,125.4692675745307,0.3338695298672237,0.17535815209518274,104,0.9904761904761905,0.31376630460012445,1,0,1.0
S3,1440,1500,60,30,0.00025145284662084243,0.2781673106240105,-0.3895427401067619,1.6364464204668332,2.025989160573595,-0.03578419875114648,0.15247216787636458,0.27816742427597235,3249.8388689898106,3.2106654496841114,13.754766851892086,-0.0007115057398972081,17.24094547232136,121.38262750063882,107,106,107.0,4.19602411500591,2.7414075703342466,0.5621698113207548,0.17079377426636713,0.39285714285714285,0.8514285714285714,116.84261627855042,33.57239028412481,70.46979865771812,152.72727272727272,82.2574740695546,0.33124511108114535,0.17079377426636713,105,1.0,0.30381171458692585,1,0,0.8809047619047619
S3,2250,2310,60,30,0.0006320762800038443,0.3538228170302286,-0.6356966725191464,1.7056629481927463,2.3413596207118927,-0.04111016834533248,0.20971966173600523,0.35382338160674226,5258.021385608476,2.847654814812182,9.751805510309145,0.0015876679409124244,29.15893686817938,149.57747708733342,115,114,115.0,5.581153057632988,1.4540087085353826,0.519812030075188,0.07573828369814099,0.3028571428571429,0.7271428571428571,117.94558593948878,17.95376029526432,82.51473477406681,198.1132075471698,115.59847277310298,0.05305613957102648,0.07573828369814099,28,0.24778761061946902,0.14570321446232376,2,1,1.0
S3,2280,2340,60,30,0.00042874368989050365,0.36118479349749205,-3.048375858852495,2.542953443344836,5.591329302197331,-0.04735354552304363,0.19070625085590748,0.36118504796707407,5479.09483274906,2.2115821211851943,11.243925164503533,-0.024096455102439553,27.192785250164658,148.36314962350394,111,110,111.0,4.711842710483283,1.9871859546313633,0.5446623376623377,0.10752342408173557,0.3028571428571429,0.7371428571428571,116.1235491118026,30.921187177230884,81.39534883720931,198.1132075471698,116.71785870996048,0.10254813785082124,0.10752342408173557,33,0.30275229357798167,0.19741299635884588,2,1,1.0
S3,2310,2370,60,30,0.00014662236687802512,0.3297452692440889,-0.6028804559389357,1.7185028126736666,2.3213832686126024,-0.051690258275595494,0.1755309953838137,0.3297453018421569,4566.742491652957,3.080377824650151,11.57473108098305,0.0031473182526149056,25.629553573025277,143.4132494131811,124,123,124.0,4.28112919263595,2.533936118693492,0.4820557491289198,0.15000139884768496,0.30142857142857143,0.8985714285714286,137.19735964015067,41.785650708655936,66.77265500794913,199.05213270142178,132.27947769347264,0.14342789964107397,0.15000139884768496,49,0.4016393442622951,0.3111702310754289,2,1,1.0
S3,2340,2400,60,30,-0.0057006102530176225,0.320801423160381,-1.990764089204644,1.80014884848018,3.790912937684824,-0.04790516491381748,0.15607602584216748,0.3208520688089492,4323.734102477271,2.6226319253724912,12.495483410123763,0.0024591612641374954,23.042787504054242,142.31722717989544,130,129,130.0,3.7017874549165297,2.6010235996066653,0.4613178294573644,0.17072943560045326,0.3,0.9585714285714285,144.90015706127912,41.53817307337828,62.59314456035768,200.0,137.40685543964233,0.20710798659695598,0.17072943560045326,82,0.640625,0.3700906938742811,2,1,1.0
S3,2370,2430,60,30,-7.939100124994996e-05,0.3156236611806317,-0.7263947462141671,1.7015516894611193,2.4279464356752865,-0.04425878739415258,0.1563770976085354,0.3156236711655152,4183.9686755998855,3.1809911919155374,12.313067384188756,0.0010339976460582772,23.253464200649564,140.0821406226425,122,121,122.0,4.201130016104739,2.6193063483082066,0.4945690672963401,0.16003822066629297,0.3,0.9585714285714285,133.9265228812188,40.29190239097427,62.59314456035768,200.0,137.40685543964233,0.19434859801660628,0.16003822066629297,64,0.5333333333333333,0.32359124589245675,2,1,1.0
S3,2400,2460,60,30,4.6467454140990534e-05,0.3232361010231505,-0.6335105742803726,1.7985053675530984,2.432015941833471,-0.03396930493525546,0.16509756626973815,0.3232361043631615,4388.226324882651,3.1415909718121138,11.98948615903134,0.0031143259326357276,24.164550147509292,142.4742712932649,108,107,108.0,4.9114660380405475,2.3574652268425513,0.5536849132176235,0.16164966338016412,0.3,1.1185714285714285,118.95801418357274,38.25388507291911,53.63984674329502,200.0,146.360153256705,0.1893262175045452,0.16164966338016412,44,0.41509433962264153,0.2919524435671745,2,1,1.0
S3,2430,2490,60,30,0.0006393433655040682,0.31267972289124296,-0.6000566126968627,1.7927082748603484,2.3927648875572114,-0.03191875245977842,0.1483825964149932,0.3126803765305452,4106.298750425907,3.2650568662580906,13.052981130614135,0.0010335230534000237,23.067034497079437,142.47427129302346,115,114,115.0,4.256977640742667,2.6678272733104498,0.5190601503759398,0.1724316755723446,0.30142857142857143,1.1185714285714285,128.20296527501822,39.74423934249542,53.63984674329502,199.05213270142178,145.41228595812677,0.2102279952941998,0.1724316755723446,67,0.5929203539823009,0.332199795047756,2,1,1.0
S3,2460,2520,60,30,0.0029596774578815772,0.31404333877386187,-0.6011134827095086,2.0846179804284537,2.6857314631379623,-0.03636598550681129,0.14365194640790085,0.3140572850912541,4142.543089393349,3.286381195294448,13.128061724279107,-0.009188094142316054,22.282750072653922,138.5458182314167,128,127,128.0,3.755227229435901,2.707859728737715,0.47109111361079864,0.16053126253405156,0.30142857142857143,0.8957142857142857,139.96246690500533,38.11434729129141,66.98564593301435,199.05213270142178,132.06648676840743,0.190383395763843,0.16053126253405156,70,0.5555555555555556,0.34076478603813715,2,1,1.0
S3,2490,2550,60,30,0.00011771983221760353,0.30141517525262845,-1.4976305107543244,1.8999784407176992,3.397608951472024,-0.03228948045405651,0.13217699213428147,0.30141519824078483,3815.7471126823284,3.1745248009995044,14.408992045026256,0.0034380897520875893,21.232601973259907,252.8033131116845,127,126,127.0,3.7702982166769736,2.858693628390756,0.4690929705215419,0.16375914855608775,0.30142857142857143,1.052857142857143,139.95382074383073,36.04895513886649,56.98778833107191,199.05213270142178,142.0643443703499,0.21781253875940276,0.16375914855608775,90,0.72,0.34909742598363563,2,1,1.0
S3,2520,2580,60,30,0.0004577028896557031,0.2913770948657375,-1.4976305081643828,1.8999784434478502,3.397608951612233,-0.035083554363271846,0.12072801384375179,0.29137745435145146,3565.834477981951,3.257298570694651,15.430841661702356,0.002381196707625715,20.401095610161963,252.80331311745664,123,122,123.0,3.8979727466456184,2.9153480614708602,0.48255269320843086,0.18130121749631817,0.30142857142857143,1.1985714285714286,136.5357770304112,34.518901061305016,50.0595947556615,199.05213270142178,148.9925379457603,0.20502993540919284,0.18130121749631817,95,0.7851239669421488,0.3757127875318023,2,1,1.0
S3,2550,2610,60,30,-0.00011663642304058859,0.30182551040562594,-0.5120480602906046,1.6765770566194371,2.1886251169100417,-0.03859785888485069,0.13605619863949148,0.3018255329419163,3826.1433980982156,3.365042123543937,13.565600808729158,0.00024719467775254967,21.837895951583917,139.10036037241645,122,121,122.0,4.42659738042874,2.729447264403844,0.4909208972845337,0.16593000447689346,0.3,1.1985714285714286,133.4018488174039,35.20196288719569,50.0595947556615,200.0,149.9404052443385,0.13463050972814394,0.16593000447689346,58,0.48333333333333334,0.3379974358286928,2,1,1.0
S3,2580,2640,60,30,1.927716799869912e-05,0.31686708493232557,-0.5362304284677464,1.67652641024869,2.2127568387164365,-0.0379892593434294,0.15714917306713938,0.3168670855187059,4216.999495174992,3.240877891976249,12.314310102302526,0.00028450538019623116,23.755783479012752,139.10032767785822,110,109,110.0,5.247480995722244,2.2363717394654077,0.5439318479685452,0.13042728678362653,0.3,0.79,118.07710482949294,32.92086347918409,75.94936708860759,200.0,124.05063291139241,0.10564991605252111,0.13042728678362653,23,0.21296296296296297,0.2397860821548529,2,1,1.0
S3,2610,2670,60,30,0.0004720029696252725,0.32504054815490036,-0.5430335737701971,1.6900409730749975,2.2330745468451947,-0.03802621214101259,0.1629715987527805,0.3250408908608906,4437.366390728938,3.2077888522903995,11.965182267920566,0.00028458638991906993,24.816105972975702,143.2426975411432,104,103,104.0,5.727991837568921,1.7119034109824873,0.5725797503467406,0.10927323693920697,0.30428571428571427,0.82,110.0074683867295,28.042094707085976,73.17073170731707,197.1830985915493,124.01236688423224,0.10834442951145419,0.10927323693920697,16,0.1568627450980392,0.19084369797051629,2,1,1.0
S3,2640,2700,60,30,-2.401812697674698e-05,0.32787811850549853,-0.5542284969214595,1.69004095762797,2.2442694545494293,-0.0394028033185258,0.15985312671492954,0.32787811938520106,4515.170569206199,3.1944348257246933,11.849633579025992,0.0015504564813488364,25.16800124155563,143.24269760290784,103,102,103.0,5.860964257112391,1.516439763232842,0.5830392156862745,0.10852989614888763,0.3057142857142857,0.7457142857142857,108.43443929465802,30.309996853814063,80.45977011494253,196.26168224299064,115.80191212804812,0.10343494396897708,0.10852989614888763,15,0.1485148514851485,0.18614510521584898,2,1,1.0
S3,2670,2730,60,30,0.00012073628267464845,0.3227621023444369,-0.5542284972762164,1.685042460921345,2.2392709581975616,-0.04331689266964396,0.15197582114311917,0.32276212492647083,4375.3663500561315,3.2897747190962794,12.498164128435313,0.0014938894629277024,24.26794888718148,137.1532815813462,115,114,115.0,5.112700587749475,2.344395422181891,0.5228446115288221,0.14116383612390657,0.3057142857142857,0.8114285714285714,124.94160964936636,38.29641582994459,73.94366197183099,196.26168224299064,122.31802027115965,0.14420370427214482,0.14116383612390657,38,0.336283185840708,0.2699919498283379,2,1,1.0
S3,2700,2760,60,30,-0.0003008835611315732,0.3109164758391306,-0.5303891841774893,1.6850423949276536,2.215431579105143,-0.04332915344399807,0.1418075557394597,0.31091662142629506,4060.104110123967,3.442363786806194,13.72111712165712,0.000746049171167616,22.60637363270689,134.798069264882,138,137,138.0,4.018571422149324,2.775743438526579,0.4337643378519291,0.11675128174005646,0.3,0.78,146.98863314203078,32.704852035181524,76.92307692307692,200.0,123.07692307692308,0.1383525625806369,0.11675128174005646,69,0.5073529411764706,0.26915832296916714,2,1,1.0
S3,2730,2790,60,30,2.9655318073234174e-05,0.3036407174148429,-0.47309002381420096,1.6575256815402823,2.1306157053544834,-0.0440060338458628,0.13571474468876432,0.30364071886299826,3872.302818368811,3.546353843069285,14.538126968964459,-0.00026340633254920724,21.8572504821778,131.52892156794957,152,151,152.0,3.7316099115957693,2.828170441946737,0.39553453169347214,0.0845250685782518,0.30142857142857143,0.7814285714285715,156.74801607875622,24.330568810864087,76.78244972577696,199.05213270142178,122.26968297564483,0.12961964241842466,0.0845250685782518,74,0.49333333333333335,0.2136983292365388,2,1,1.0
S3,2760,2820,60,30,0.00010271581341152986,0.3033307605545175,-0.4831729605435182,1.6566487279117632,2.1398216884552816,-0.04631720762471559,0.13921173487666846,0.3033307779456617,3864.401555663054,3.54919469185135,14.502875201654092,0.000349785286505861,21.668665995036168,131.7930199209494,149,148,149.0,3.7931767188069676,2.828822322856066,0.39976833976833975,0.08443446955174569,0.30428571428571427,0.7814285714285715,155.07187105301037,24.40266052789851,76.78244972577696,197.1830985915493,120.40064886577235,0.1242843738408329,0.08443446955174569,79,0.5374149659863946,0.2112084954017977,2,1,1.0
S3,2790,2850,60,30,0.00028925004076581847,0.30320796426177166,-0.49639582208221733,1.6638795625287905,2.160275384611008,-0.04569932819529138,0.1401333623186361,0.3032081022290696,3861.2764368088633,3.5289577923441717,14.45516096972679,-0.0013831230685865314,21.547968445170646,137.2595760650769,144,143,144.0,3.809264512343422,2.810158706208602,0.41737262737262737,0.09922773738287036,0.30857142857142855,0.7771428571428571,149.99290897064503,26.929585552049716,77.20588235294117,194.44444444444446,117.23856209150328,0.14568913263790176,0.09922773738287036,82,0.5774647887323944,0.2377437591140363,2,1,1.0
S3,2820,2880,60,30,-9.864658583149327e-06,0.29737605409118956,-0.49639582211677336,1.6643442842500142,2.1607401063667875,-0.04515232862938072,0.1295479604401505,0.29737605425480645,3714.1657410546186,3.6155050063046796,15.25517971835426,-0.0002343445312104529,21.2394873811783,137.25957629678385,139,138,139.0,3.898473806052377,2.860120244414282,0.4288302277432712,0.11132662899412563,0.31142857142857144,0.8071428571428572,147.25731234702693,28.87987112473339,74.3362831858407,192.6605504587156,118.32426727287489,0.17150311205271415,0.11132662899412563,82,0.5985401459854015,0.25960536779318133,2,1,1.0
S3,5010,5070,60,30,-5.197611718662617e-05,0.2778638913974584,-0.46309838318238994,1.7011452752148861,2.164243658397276,-0.04071297792786124,0.14204106076103729,0.27786389625868146,3242.7504834503225,3.439039758600034,15.027879987337446,0.0006864902295993862,17.865776496414895,128.56340482302014,116,115,116.0,4.1795433622416756,2.6961434046475885,0.5144099378881988,0.16675604922903714,0.3,1.012857142857143,127.5359969193567,34.48051215841647,59.23836389280677,200.0,140.76163610719323,0.2982568704305744,0.16675604922903714,108,0.9473684210526315,0.3241695716719993,3,0,1.0
S3,5040,5100,60,30,-0.0007688244863937125,0.2707535326418763,-0.5093493780436031,1.7003730292187123,2.2097224072623156,-0.03535236145262693,0.1369820024552867,0.27075462420639546,3078.93879422415,3.5322753638288433,16.006723385828767,-0.0046462924417647695,17.324322054033765,127.78413677420407,110,109,110.0,4.269762188155965,2.7341626714962066,0.5482830930537353,0.18357807381646685,0.3757142857142857,1.0885714285714285,120.88628597301268,35.064064794379554,55.118110236220474,159.6958174904943,104.57770725427383,0.3389793938847287,0.18357807381646685,107,0.9907407407407407,0.3348235175263283,3,0,1.0
S3,5070,5130,60,30,0.00020389699958358673,0.26610496353123986,-0.5117968022286564,1.700373028587955,2.2121698308166113,-0.03169150549706783,0.13830456066846075,0.266105041646995,2974.099513977855,3.574987772893527,16.484186790290956,0.0011522504279043576,17.2114869324425,131.9764618851333,107,106,107.0,4.3310918913756575,2.7670026979313964,0.5631401617250674,0.20591638206800952,0.32,1.0885714285714285,119.73737488132211,36.9967880640229,55.118110236220474,187.5,132.38188976377953,0.377177719477133,0.20591638206800952,104,0.9904761904761905,0.365657426096597,3,0,1.0
S3,5100,5160,60,30,0.00011969351166225195,0.26550434532345135,-0.5146522361542616,1.7230123222128806,2.2376645583671424,-0.029905784739714628,0.1402209295057736,0.2655043723033036,2960.688011911193,3.6094086853980194,16.753384293029576,0.0016481727552645619,17.200580582102408,131.97646299833744,107,106,107.0,4.33183609906419,2.7975406018669515,0.5578840970350404,0.19085102471875418,0.32,1.0871428571428572,119.68661481793796,36.17563284061887,55.19053876478318,187.5,132.30946123521682,0.3571769235453403,0.19085102471875418,103,0.9809523809523809,0.3420979836727035,3,0,1.0
S3,5130,5190,60,30,0.0003541179616023314,0.2667119291647803,-0.3914570828333763,1.6808887433773667,2.072345826210743,-0.03205935657466477,0.13823254410866737,0.26671216424889493,2987.68589944984,3.583860167944679,16.481147861874604,0.00012899981806456645,17.26624246194714,126.70867002743002,108,107,108.0,4.318068452598353,2.796186059187138,0.553150867823765,0.17810986953907704,0.37857142857142856,0.9714285714285714,119.55099268895287,34.82634466038287,61.76470588235294,158.49056603773585,96.7258601553829,0.33820447661369035,0.17810986953907704,104,0.9811320754716981,0.32199148532443994,3,0,1.0
S3,5160,5220,60,30,0.00021922605604835716,0.26807845190561713,-0.4211127131691942,1.6284931405098453,2.0496058536790396,-0.032549010710948234,0.1431285288578141,0.2680785415436601,3018.376386319388,3.4872290698902235,15.850738708239405,0.00031204212584552655,17.147299927597654,123.2008824846708,106,105,106.0,4.315833025192103,2.788945910148534,0.5643265306122449,0.1891348475545665,0.3271428571428571,0.9785714285714285,118.04258631333349,35.69773779088942,61.31386861313869,183.4061135371179,122.09224492397922,0.3581538437936634,0.1891348475545665,104,1.0,0.3351514367920497,3,0,1.0
S3,5190,5250,60,30,8.203097946554666e-05,0.26829267288490305,-0.4211135237713129,1.645056240977965,2.066169764749278,-0.030490882229337286,0.14241836954951642,0.26829268542546436,3023.200532217901,3.490431435559327,15.894328231715463,0.00045558709416354954,17.16948980223543,123.02775429152354,106,105,106.0,4.321155117460002,2.7845765397355384,0.5633469387755102,0.20831750721506925,0.3271428571428571,1.332857142857143,119.63977029599887,36.729900814352554,45.016077170418,183.4061135371179,138.39003636669992,0.3797115064104207,0.20831750721506925,102,0.9807692307692307,0.36978546056869993,3,0,1.0
S3,5220,5280,60,30,0.00038148305590820434,0.27151983185823403,-0.500890887268948,1.6587816616257292,2.1596725488946773,-0.02908968491488039,0.14721210112678423,0.27152009984832726,3096.372914109116,3.3947365491169115,15.177924380484967,0.004374131486567774,17.20959637096586,122.21948554527428,105,104,105.0,4.311220696780188,2.7395349915706944,0.5669917582417582,0.20332421062419243,0.35285714285714287,1.332857142857143,118.49814039783998,36.37499274954481,45.016077170418,170.04048582995952,125.02440865954152,0.37728412749428547,0.20332421062419243,101,0.9805825242718447,0.3586017039378155,3,0,1.0
S3,5250,5310,60,30,0.00016139738733635692,0.27158814520294905,-0.44760878678903027,1.6339114843055873,2.0815202710946177,-0.03500496268513708,0.1459546420745919,0.27158819315996563,3097.9261598835815,3.4828361020888607,15.669249645029183,0.0005374485329508521,17.56963353846944,125.10485805381907,110,109,110.0,4.312310613353644,2.757547805147228,0.5398034076015727,0.17724687977454276,0.30428571428571427,0.9842857142857143,122.38036102325923,34.855941511697445,60.957910014513786,197.1830985915493,136.2251885770355,0.3272684943934026,0.17724687977454276,106,0.9814814814814815,0.32835450328495913,3,0,1.0
S3,5280,5340,60,30,0.0002196530923037982,0.26495670396666243,-0.44760878675568216,1.6346726467265,2.082281433482182,-0.0317911208679593,0.14028713737418178,0.26495679501450525,2948.4883354230597,3.613443199314581,16.816790175814674,0.003498889821726151,17.33025982784563,125.10485805211135,108,107,108.0,4.387885020412015,2.8163981939858758,0.5486381842456608,0.19005980800531844,0.30428571428571427,1.0042857142857142,121.61030133365561,36.085893781649524,59.74395448079659,197.1830985915493,137.43914411075272,0.3496526688490582,0.19005980800531844,104,0.9811320754716981,0.34642103568973676,3,0,1.0
S3,5310,5370,60,30,-9.992013501378678e-05,0.26168616360761693,-0.7709168855148013,1.6346726467270796,2.4055895322418808,-0.027407257621168746,0.13750644779183377,0.2616861826839656,2876.145644723644,3.591581518760962,16.937032232556202,-0.00267179494267489,16.916567434910768,121.0301158281064,105,104,105.0,4.349630072795693,2.8348568757858947,0.5765659340659341,0.20419698749720677,0.37857142857142856,1.0042857142857142,117.11266431319994,37.36810381805576,59.74395448079659,158.49056603773585,98.74661155693926,0.3866623935913509,0.20419698749720677,103,1.0,0.3541606873254074,3,0,1.0
S4,270,330,60,30,9.232956639628296e-05,0.23978199149058804,-0.5255664299472391,1.616674275086588,2.142240705033827,-0.03276917126336917,0.07948471399931027,0.239782009266628,2414.807302653533,4.570447479633799,24.09632973376465,0.0003315001829628353,20.140389859738264,142.30021600091754,97,96,97.0,6.147807535393638,3.4407926286846298,0.6157589285714286,0.23694479080867983,0.3,1.032857142857143,114.8549059381,47.06543601615914,58.09128630705394,200.0,141.90871369294607,0.3159981372907343,0.23694479080867983,77,0.8105263157894737,0.3848012262824932,1,0,0.7451190476190476
S4,300,360,60,30,0.00020361098052927714,0.2328539252808049,-0.5091445646030319,1.594462112017038,2.10360667662007,-0.032036640120831975,0.07552425969636295,0.2328540143010424,2277.281662996623,4.737603899891034,25.65662279589556,0.0007846318885129942,19.40842427723224,142.30021600096046,88,87,88.0,6.608245654725642,3.3551864783782586,0.6696387520525452,0.24287937871650303,0.30714285714285716,1.2057142857142857,104.73224953680277,43.20036971287933,49.763033175355446,195.3488372093023,145.58580403394686,0.3100427500875041,0.24287937871650303,65,0.7558139534883721,0.36270209567776746,1,0,1.0
S4,330,390,60,30,5.8394974082484774e-05,0.22851284717131823,-0.5091445645942146,1.5836647191000306,2.0928092836942453,-0.026172729900661044,0.08209480387863403,0.22851285463254634,2193.1612387572404,4.755059758016679,26.248674102726028,-0.00018328450141406956,18.85711936166391,140.22597030827131,97,96,97.0,5.901557885133449,3.8129851589675274,0.6188690476190476,0.2431435563076326,0.31,1.3528571428571428,113.8294658859088,45.220814991737576,44.350580781415,193.5483870967742,149.1978063153592,0.337806566021534,0.2431435563076326,80,0.8421052631578947,0.3928836920234902,1,0,1.0
S4,360,420,60,30,0.00042621661555111153,0.2262576461959331,-0.4736889331946366,1.6317370476785193,2.105425980873156,-0.02219142256365566,0.08574796163777047,0.22625804764190696,2150.0935731545524,4.811056277797252,26.941488890837856,-0.004670603263506845,18.495533891952093,135.93837998758465,100,99,100.0,5.616665220257779,3.9403852460712976,0.605079365079365,0.24888282415969926,0.30857142857142855,1.3528571428571428,117.65562389950331,47.45786393101491,44.350580781415,194.44444444444446,150.09386366302945,0.3839998611689323,0.24888282415969926,93,0.9489795918367347,0.4113226107571106,1,0,1.0
S4,390,450,60,30,0.00010946964967271861,0.22287038685319777,-0.4702015809703165,1.5925063786229239,2.0627079595932405,-0.024383232645249713,0.08223068375388984,0.2228704137378899,2086.1912954273253,4.910337648506766,27.97362860691365,-0.0009125716461281429,18.136771276200747,135.92083403234346,93,92,93.0,5.901796768449186,3.9244822705242144,0.6341770186335404,0.2652139343127863,0.3057142857142857,1.1214285714285714,114.07913946358339,48.97183993322795,53.503184713375795,196.26168224299064,142.75849752961486,0.4047768427692617,0.2652139343127863,87,0.9560439560439561,0.4182017426053093,1,0,1.0
S4,420,480,60,30,0.0001816697404452279,0.2222736450323985,-0.47156089876137036,1.5920662845348394,2.0636271832962096,-0.026526501587446027,0.0784335480539385,0.22227371927396924,2075.035463755098,4.916362675115755,28.139232696008964,0.0008633400022558247,18.045337398916473,138.5967581153905,85,84,85.0,6.32702442946212,3.8232093008561745,0.6932142857142858,0.28949437129362293,0.3057142857142857,1.1214285714285714,107.04020600195868,51.44888664941325,53.503184713375795,196.26168224299064,142.75849752961486,0.41529578925674066,0.28949437129362293,76,0.9156626506024096,0.4176116638960042,1,0,1.0
S4,450,510,60,30,0.00025775634931921986,0.23651148640416036,-1.815166398398182,1.7938426144932573,3.6090090128914394,-0.026229280862304166,0.08051002029949082,0.2365116268588945,2349.3854848565197,3.864815870945145,23.817670933980306,-0.010669889805221986,18.142528348141127,138.59675811495006,78,77,78.0,6.534408083190207,3.266770895572365,0.7765677179962894,0.2887858329993382,0.3157142857142857,1.1685714285714286,95.0736197437966,50.031518868866925,51.344743276283616,190.0452488687783,138.70050559249466,0.38212764357321,0.2887858329993382,64,0.8421052631578947,0.37187463025693024,1,0,1.0
S4,480,540,60,30,1.5090869847517904e-05,0.22223065258183566,-0.4905191929224556,1.5787179988193694,2.069237191741825,-0.025026586345523384,0.08003942342065887,0.22223065309421852,2074.2314533366816,4.8958197605886244,27.983133655525844,0.000274467975566881,18.038931710509207,134.08984968508634,98,97,98.0,5.568023791384273,4.0432558406177534,0.6160088365243005,0.27572683345689936,0.3157142857142857,1.1685714285714286,119.4781601251488,52.005067286154485,51.344743276283616,190.0452488687783,138.70050559249466,0.41688248662310246,0.27572683345689936,93,0.96875,0.4476020750166989,1,0,1.0
