subject,start_sec,end_sec,window_sec,step_sec,eda_mean,eda_std,eda_min,eda_max,eda_range,eda_median,eda_iqr,eda_rms,eda_energy,eda_skew,eda_kurtosis,eda_slope,eda_derivative_mean,eda_derivative_std,eda_derivative_max,eda_tonic_mean,eda_tonic_std,eda_tonic_slope,eda_phasic_mean,eda_phasic_std,eda_phasic_max,eda_phasic_auc,eda_scr_count,eda_scr_rate_per_min,eda_scr_amplitude_mean,eda_scr_amplitude_std,eda_scr_amplitude_max,eda_scr_prominence_mean,original_label,label,label_purity
S4,660,720,60,30,0.12850377916666667,0.002712248860336994,0.11923,0.137138,0.017908000000000007,0.128184,0.0025580000000000047,0.12853239884945677,3.9649386129590005,0.7566182863158281,2.4847911191829803,-5.062312252117358e-05,-6.423471295867264e-05,0.0030794645500575213,0.013558993134550168,0.12849130504537498,0.0021439888238533717,-4.927038852366058e-05,0.00038858485173536863,0.000602892602950793,0.003101242914884478,0.023315091104122117,0,0.0,0.0,0.0,0.0,0.0,1,0,1.0
S4,690,750,60,30,0.12738456666666667,0.001724546342439722,0.117951,0.130742,0.012790999999999997,0.128184,0.0012790000000000024,0.12739623968132524,3.8951524523859997,-1.7234000725380407,5.638523576247616,-2.9380021903141325e-05,-6.421682283009418e-05,0.0031340746235382438,0.010538492879106687,0.127386427740821,0.0008169602710137248,-2.8801004165146175e-05,0.0003521994453403392,0.0004494649190430807,0.001804418924253176,0.02113196672042035,0,0.0,0.0,0.0,0.0,0.0,1,0,1.0
S4,720,780,60,30,0.12606812916666668,0.001929949469325375,0.117951,0.129463,0.011511999999999994,0.126905,0.0012790000000000024,0.12608290088881002,3.8152554951689988,-1.530830535240471,3.7003557454503673,-4.669888970255403e-05,-2.1405110620694522e-05,0.003636992472331768,0.014298977822824799,0.12607018014204072,0.0009280352158683178,-4.661987361620344e-05,0.0003866477612021604,0.0004711191977937498,0.0019067512723623392,0.023198865672129622,0,0.0,0.0,0.0,0.0,0.0,1,0,1.0
S4,750,810,60,30,0.12532194583333334,0.0016504221812108043,0.116671,0.128184,0.011512999999999995,0.125626,0.0012799999999999895,0.1253328129454899,3.7699953601989984,-2.136345017648321,6.958550847696669,-4.657460633246127e-06,1.3099121991655881e-09,0.0031467587227425333,0.009932827776550135,0.1253214095915668,0.0004973963324776192,-3.889716951709201e-06,0.00036001972801216807,0.0004490123650153311,0.0023517717983360525,0.021601183680730083,0,0.0,0.0,0.0,0.0,0.0,1,0,1.0
S4,780,840,60,30,0.12518866666666667,0.0015536706125244863,0.116671,0.128184,0.011512999999999995,0.125626,0.0012799999999999895,0.12519830731343773,3.761907876995999,-2.185035907315002,7.5434053545450634,-1.0736904994814045e-05,6.624594387694045e-10,0.0031549851678865535,0.012072405157745547,0.1251858386411026,0.0004012731596583025,-1.0334123308972103e-05,0.0003413015887434581,0.0004709840730725225,0.0022208979132886802,0.020478095324607485,0,0.0,0.0,0.0,0.0,0.0,1,0,1.0
S4,810,870,60,30,0.12363759166666667,0.003403864125264677,0.107717,0.126905,0.019187999999999997,0.124346,0.0015997499999999831,0.12368443864980212,3.6714816873879994,-1.790620400890124,2.926347999794146,-0.00011822878816209621,-0.00017126532618142167,0.0030864455972479427,0.012072405157745547,0.12363116128955778,0.003123742188383862,-0.00011932963522189879,0.00033324436532673724,0.00048660648632751997,0.0022208979444346827,0.019994661919604233,0,0.0,0.0,0.0,0.0,0.0,1,0,1.0
S4,840,900,60,30,0.12011455416666665,0.004057919739685915,0.107717,0.126905,0.019187999999999997,0.11923,0.007675000000000001,0.1201830804866926,3.4665534804649996,-0.16040742025294755,-0.715984625406878,-0.00012551893879557427,-0.00010705112993215781,0.0027390268305629967,0.009030645909560764,0.12011890243516457,0.003837399175155982,-0.00012566050997701037,0.00030311051852176897,0.00042578054313957163,0.0018427510569844624,0.01818663111130614,0,0.0,0.0,0.0,0.0,0.0,1,0,1.0
S4,870,930,60,30,0.11898467083333332,0.0024399317143756235,0.111555,0.123067,0.011511999999999994,0.11923,0.0025580000000000047,0.11900968515245933,3.3991932384209997,-1.184257529611146,0.7637988011529568,7.816839545659697e-05,0.00012845451172259975,0.003030784757125157,0.008470465971095131,0.11899555191724116,0.001899704181363645,7.807854404326678e-05,0.0003228904844324204,0.00046598058292066015,0.0025943534343177005,0.019373429065945223,0,0.0,0.0,0.0,0.0,0.0,1,0,1.0
S4,900,960,60,30,0.12063152916666665,0.0017646594121291403,0.112834,0.123067,0.010232999999999992,0.120509,0.0012789999999999885,0.12064443564428973,3.493219164463,-1.6483399661322824,4.542076032393752,3.4677957404700434e-05,6.421680987871456e-05,0.003044103116592198,0.009273395801431494,0.12063017325321541,0.0008263163934490043,3.458234080994794e-05,0.0003324733503002879,0.00046241807783376735,0.002594353434317645,0.019948401018017276,0,0.0,0.0,0.0,0.0,0.0,1,0,1.0
S4,930,990,60,30,0.12139893749999998,0.001533136963959975,0.114113,0.124346,0.010232999999999992,0.121788,0.0012789999999999885,0.12140861804286864,3.537612608419,-1.7223467413005196,4.955465797359235,5.844727547281227e-06,2.14031488078826e-05,0.0029682692694566787,0.011337310189823202,0.1213997782877517,0.0006075958522846578,5.973866411835047e-06,0.0003401926379391702,0.0004422745192775576,0.00208464853870112,0.020411558276350213,0,0.0,0.0,0.0,0.0,0.0,1,0,1.0
S4,960,1020,60,30,0.12105786249999999,0.0016027175131404397,0.114113,0.124346,0.010232999999999992,0.121788,0.0012789999999999885,0.12106847143866908,3.5178179463589996,-1.6506351821990763,4.63219173378364,-2.682044212573245e-05,9.540884748915346e-11,0.002994410376896212,0.009112656345296455,0.12106322961841685,0.0006634627289530978,-2.6351255879429318e-05,0.00035894144250542086,0.0004659015149302005,0.0020830261059641003,0.02153648655032525,0,0.0,0.0,0.0,0.0,0.0,1,0,1.0
S4,990,1050,60,30,0.12097259583333334,0.0015257339788276652,0.114113,0.124346,0.010232999999999992,0.121788,0.0012789999999999885,0.1209822169032671,3.512807233639,-1.8756767579869242,5.562855593276941,2.1311773776262973e-05,-1.724828850179351e-10,0.0030088661908920654,0.009317461907645708,0.12097363416945742,0.0004858558825799706,2.178163555272675e-05,0.00035509945549777095,0.0004766771515794868,0.002583314082896096,0.021305967329866258,0,0.0,0.0,0.0,0.0,0.0,1,0,1.0
S4,1020,1080,60,30,0.12098326249999998,0.001557839246711207,0.114113,0.124346,0.010232999999999992,0.121788,0.0012789999999999885,0.1209932918316652,3.513450400383,-1.926936428701699,5.9740906341786335,-2.1992200274254607e-05,-2.1406557500188702e-05,0.003033159951560133,0.010545698193723196,0.12098266995401726,0.0005871573067083855,-2.1764024432347283e-05,0.000350592857477696,0.00047712733670203375,0.0025846638371905956,0.02103557144866176,0,0.0,0.0,0.0,0.0,0.0,1,0,1.0
S4,1050,1110,60,30,0.12059955833333331,0.0015264679262698404,0.114113,0.123067,0.00895399999999999,0.120509,0.0012789999999999885,0.12060921844753408,3.4911800578859995,-1.96104376824073,5.990421705247085,-7.344397690322586e-06,2.1407275982279354e-05,0.0030407500095377955,0.010545698193723196,0.1206005969419474,0.00042909905161306333,-7.30464582630218e-06,0.00033964662248075177,0.0004655476354971738,0.0026642600815052486,0.020378797348845106,0,0.0,0.0,0.0,0.0,0.0,1,0,1.0
S4,1080,1140,60,30,0.12100989166666666,0.0016537794229976826,0.114113,0.124346,0.010232999999999992,0.121788,0.0012789999999999885,0.12102119181184068,3.5150709282139996,-1.426720560101535,3.404664055574007,1.7969263858211122e-05,2.1403872667041174e-05,0.003338049976662739,0.010570840363432477,0.12101016745423904,0.0004859883784188116,1.8141708485795626e-05,0.0003690878499175645,0.00047666134275793593,0.0018523738259355188,0.022145270995053867,0,0.0,0.0,0.0,0.0,0.0,1,0,1.0
S4,1110,1170,60,30,0.12110049583333332,0.0016002969099459738,0.115392,0.124346,0.008954000000000004,0.121788,0.0012789999999999885,0.12111106902871911,3.5202938499069996,-1.3833542892699184,3.0972189230104776,-1.9278340786526105e-05,6.743722879051958e-10,0.0031979294345281174,0.010570840363432477,0.12109678034195583,0.0005157237397205701,-1.9540194711350117e-05,0.00036203175060959154,0.0004663938048101348,0.0018725674061326886,0.021721905036575492,0,0.0,0.0,0.0,0.0,0.0,1,0,1.0
S4,1140,1200,60,30,0.11972010416666666,0.0032786249813475093,0.111555,0.132021,0.020465999999999998,0.120509,0.002557999999999991,0.11976498955640515,3.4424766536269997,-1.0528618444505775,1.1561653516891912,-9.735629233634032e-05,-0.0001712654578650099,0.0033568701846374126,0.014290731978939708,0.11972295493034575,0.002842413789945609,-9.777035653070076e-05,0.0003855463618689599,0.0007696030614712978,0.006927343355459012,0.023132781712137594,0,0.0,0.0,0.0,0.0,0.0,1,0,1.0
S4,1170,1230,60,30,0.11313763333333333,0.006542072728925867,0.098763,0.132021,0.033257999999999996,0.111555,0.012792000000000012,0.11332661996132389,3.082301470046,0.2759298899687034,-1.1528581781565181,-0.00033747092485535287,-0.00038535938408278396,0.0038573972149144424,0.014290731978939708,0.11311181642095598,0.006265966780201748,-0.0003392355122108414,0.000474622100326516,0.0009184920414753411,0.006927343355459331,0.028477326019590958,0,0.0,0.0,0.0,0.0,0.0,1,0,1.0
S4,1200,1260,60,30,0.10694425,0.002955674833406633,0.098763,0.116671,0.017907999999999993,0.106438,0.003836999999999993,0.10698508597829574,2.746994069228,0.3398723211723285,0.9471674689276908,-3.0552424494054296e-05,-2.1420174898914997e-05,0.004109329748917638,0.020757045229604254,0.10694757093352257,0.0020521883546404138,-3.0034545561116107e-05,0.0005653950352940615,0.0010837620945927183,0.007447100505992163,0.03392370211764369,0,0.0,0.0,0.0,0.0,0.0,1,0,1.0
S4,1230,1290,60,30,0.11131477083333333,0.007379146682938072,0.100042,0.128184,0.028141999999999986,0.108996,0.011832750000000003,0.11155908753412172,2.986903202747,0.7167429430208947,-0.764656327544079,0.0003147642585288884,-2.8533728750304913e-09,0.005068432533048257,0.02912095778046392,0.11129886405563676,0.0067429022074961915,0.00031151368440744096,0.0008538397092921668,0.0016046581775901365,0.008813980003683705,0.051230382557530006,0,0.0,0.0,0.0,0.0,0.0,1,0,1.0
S4,1260,1320,60,30,0.1148218833333333,0.005286666758117905,0.10388,0.128184,0.024303999999999992,0.114113,0.0067157500000000064,0.11494352412217489,3.1708832970299996,0.5887643476799607,-0.20462514376015806,-1.9579153281517e-05,0.00012845752481452797,0.004222113518119711,0.02912095778046392,0.11482384131144086,0.0046053531250569565,-1.9555181821969798e-05,0.0006886982889302881,0.0013881706834261783,0.008813980003666247,0.04132189733581729,0,0.0,0.0,0.0,0.0,0.0,1,0,1.0
S4,1290,1350,60,30,0.11428881249999998,0.0019477039073424577,0.107717,0.11923,0.01151300000000001,0.114113,0.002557999999999991,0.11430540762873309,3.135774291161,-0.8347948120958477,0.7667367759976509,6.355129511303147e-05,8.563999100123223e-05,0.003012370844067206,0.010309311857889414,0.11428763682640476,0.0012760079352992534,6.361579763010492e-05,0.0003401261123619019,0.0004751088098835903,0.0021573862526129695,0.020407566741714116,0,0.0,0.0,0.0,0.0,0.0,1,0,1.0
S4,1320,1380,60,30,0.1159837083333333,0.0017895533399698437,0.107717,0.11923,0.01151300000000001,0.116671,0.0012790000000000024,0.11599751333502081,3.229301543978,-1.4613616471634796,4.654492685513179,4.97003817249658e-05,8.563879034902116e-05,0.0031711583720950903,0.011131350473523094,0.1159815401083561,0.0010035848986924862,5.0399277124465746e-05,0.0003535371486639527,0.00048047639509289706,0.0017650587310716198,0.02121222891983716,0,0.0,0.0,0.0,0.0,0.0,1,0,1.0
S4,1350,1410,60,30,0.1178333958333333,0.002029372359248702,0.108996,0.123067,0.014071,0.117951,0.0025590000000000057,0.11785086985587971,3.3333186061889997,-0.6197166060853353,1.4741309003457461,8.184458421657321e-05,0.0001284455002529351,0.003092814202554711,0.01094364185627894,0.11784639649186181,0.0014671449852515304,8.20056150071033e-05,0.0003342287961992891,0.00045937615138579106,0.0018981036475909097,0.020053727771957346,0,0.0,0.0,0.0,0.0,0.0,1,0,1.0
S4,1380,1440,60,30,0.12003996666666666,0.002062053169510641,0.111555,0.123067,0.011511999999999994,0.120509,0.002557999999999991,0.12005767639184231,3.4593229585459997,-1.291214489756889,2.802619809594618,6.824854706323217e-05,4.281322425179401e-05,0.003336293211493424,0.010943641856301978,0.12003382502285706,0.001337128564508919,6.81679804105257e-05,0.0003536841563340262,0.00048687305431457554,0.0022425623251287885,0.02122104938004157,0,0.0,0.0,0.0,0.0,0.0,1,0,1.0
S4,1830,1890,60,30,0.16858434583333334,0.002590644696383371,0.160163,0.174234,0.014071,0.167838,0.0025590000000000057,0.16860424994642284,6.822574343998999,-0.1825799522906681,0.43853791447815826,7.700805887968656e-05,-8.564240615519725e-05,0.0032804701964253952,0.011616484617101519,0.1685868330461905,0.002029232477293246,7.626353603883307e-05,0.00039466802189745963,0.0005061873278379225,0.0021340992325007413,0.02368008131384758,0,0.0,0.0,0.0,0.0,0.0,3,0,0.9617619047619047
S4,1860,1920,60,30,0.17041792083333332,0.0028793522951465977,0.161442,0.178072,0.016630000000000006,0.170397,0.003838000000000008,0.1704422436216909,6.9721340185909995,-0.15890836074917758,0.8929171262719664,2.6157696203712065e-05,-1.4583570329965864e-09,0.004008020129649667,0.014748107280279199,0.17040405638432965,0.002095497621048439,2.5501219444853648e-05,0.0005854244296193924,0.0008732681519308519,0.004746913426762117,0.03512546577716354,0,0.0,0.0,0.0,0.0,0.0,3,0,1.0
S4,1890,1950,60,30,0.17286969166666666,0.005216336158000549,0.161442,0.188305,0.026862999999999998,0.171676,0.0067160000000000275,0.17294837512923233,7.178673710362,0.697634307551455,0.0908460782851308,0.0001456077807418163,0.00010704570773273846,0.0055636932295961205,0.019050193899391887,0.1728443639745253,0.004438205193708646,0.00014625089145151631,0.00082505025165424,0.001336384679149866,0.008384015205938622,0.0495030150992544,0,0.0,0.0,0.0,0.0,0.0,3,0,1.0
S4,1920,1980,60,30,0.17555063333333332,0.006710478971893307,0.161442,0.197259,0.03581699999999999,0.174234,0.008954000000000018,0.1756788416166462,7.407133294024,1.0342883709516844,0.9288873520889656,0.0001606281078537674,0.0005138050354113992,0.004918068129335356,0.019050193899391887,0.17553183365529587,0.006258621365518768,0.00016104435952600757,0.0006137672720589782,0.0011835776429735116,0.008384015205938622,0.03682603632353869,0,0.0,0.0,0.0,0.0,0.0,3,0,1.0
S4,1950,2010,60,30,0.18138159583333333,0.00917841249703978,0.164001,0.207493,0.043492,0.1812695,0.010233999999999993,0.1816136739428298,7.916046375122999,0.9982818910193572,0.6497104192775986,0.00022664393365721524,6.423447263065898e-05,0.003340679172979899,0.011893239239230025,0.18139582450804587,0.008911885898862354,0.00022613988805556353,0.000445988535368807,0.0007985429977157024,0.004966829567790404,0.02675931212212842,0,0.0,0.0,0.0,0.0,0.0,3,0,1.0
S4,1980,2040,60,30,0.1815521708333333,0.008004846230564498,0.169117,0.207493,0.03837600000000002,0.18063,0.00895499999999999,0.18172855663728482,7.926064391393,1.5530807710522407,2.382141668015743,-0.0003150914213083617,-0.00017126593275458132,0.003298604699737484,0.013108591115241763,0.18145849974857348,0.007533052791344964,-0.00031207658442068697,0.0006315752093632509,0.00129138379445538,0.007138085298689173,0.03789451256179505,0,0.0,0.0,0.0,0.0,0.0,3,0,1.0
S4,2010,2070,60,30,0.17674458333333334,0.0035445096959554534,0.166559,0.187026,0.020466999999999985,0.175513,0.003838000000000008,0.1767801212994785,7.500290708798001,0.7932516322140868,0.5834943759125593,-9.885454853358806e-06,-0.00010704716080189115,0.002949121763668486,0.010680359398594463,0.17673664362640762,0.0031202190831611004,-9.222346545285094e-06,0.00041885741488197173,0.0006216745018691014,0.0030494784864166236,0.025131444892918305,0,0.0,0.0,0.0,0.0,0.0,3,0,1.0
S4,2040,2100,60,30,0.1748737833333333,0.0031289723743942255,0.166559,0.184468,0.01790899999999998,0.174234,0.003838000000000008,0.1749017740488453,7.341751335704002,0.889945565826039,0.5723661175918715,-0.0001357625177811957,-0.00017126091454118465,0.002583270320023631,0.00927173351161703,0.17487205324658994,0.002821809555813393,-0.00013551353226179164,0.00033360226163044274,0.00047722571056704977,0.002456390175818002,0.020016135697826565,0,0.0,0.0,0.0,0.0,0.0,3,0,1.0
S4,2070,2130,60,30,0.17232079583333332,0.0014205030696256785,0.16528,0.175513,0.010232999999999992,0.172955,0.0012790000000000024,0.17232665059590802,7.127153881345,-1.325180386989346,4.6617060313569105,-2.5911133369403947e-05,2.476491564119698e-10,0.0025757568446456358,0.008257463787478048,0.17231540779947702,0.0006837338182887618,-2.579317557517947e-05,0.0003111956958986698,0.0004280901660901826,0.0016477537176365076,0.01867174175392019,0,0.0,0.0,0.0,0.0,0.0,3,0,1.0
S4,2100,2160,60,30,0.172267475,0.0017312882509011415,0.16528,0.175513,0.010232999999999992,0.172955,0.0012790000000000024,0.1722761745044373,7.1229792724520005,-1.3729480906524998,3.0485992767181758,2.6476209881233597e-05,2.1399600379714612e-05,0.003154923990616086,0.014538012052590421,0.17228347740707595,0.000748730100806053,2.7446899539725135e-05,0.00034968255334982855,0.0004897607131217458,0.0021033943438002467,0.020980953200989715,0,0.0,0.0,0.0,0.0,0.0,3,0,1.0
S4,2130,2190,60,30,0.17357319166666668,0.001925718114089017,0.166559,0.178072,0.011512999999999995,0.174234,0.0012790000000000024,0.17358387383512425,7.2315267013460005,-1.411472486147411,3.67442433366244,4.986217950882906e-05,8.564084782503591e-05,0.0029526806034293114,0.009567505594094472,0.17357372611492822,0.0010495133875177533,5.0009523857100726e-05,0.0003499489513525668,0.0005237801681464618,0.002302964295470167,0.020996937081154007,0,0.0,0.0,0.0,0.0,0.0,3,0,1.0
S4,2160,2220,60,30,0.1753748,0.001877938105121327,0.166559,0.179351,0.012791999999999998,0.175513,0.0025590000000000057,0.17538485432490078,7.382363310376,-1.0844104151799663,2.6574837877625237,6.58714787069869e-05,0.000149858677165916,0.0029183992025556744,0.015519970761160296,0.17535586993834276,0.0012274856425720825,6.643576279794658e-05,0.00035297235543661396,0.000488860232714105,0.0027217144766895074,0.021178341326196837,0,0.0,0.0,0.0,0.0,0.0,3,0,0.7382380952380952
S4,3600,3660,60,30,1.6599315833333335,0.4065704399387348,0.499144,2.379898,1.8807539999999998,1.66464,0.52183175,1.708997479219757,700.9613721550761,-0.8904926162026371,0.9016191888309959,0.02010129813393872,0.023577235524284867,0.12658041361235925,0.5672039440834773,1.661272687121065,0.39472535422010796,0.019990495187511795,0.030345229391886917,0.05111086955364925,0.254050407534693,1.820713763513215,11,11.0,0.10652549837120179,0.06573085372209246,0.254050407534693,0.10652549837120179,2,1,0.7784285714285715
S4,3630,3690,60,30,2.005703141666667,0.1754356087528411,1.581494,2.45409,0.8725959999999999,1.991569,0.16405475000000003,2.013361056867351,972.869458874404,-0.18801254771764744,0.7030838424863952,0.004577274969943033,0.0071665816094380955,0.12336134503007821,0.5672039440834773,2.005465994305611,0.15315940638531064,0.004585231810059528,0.026698635344707344,0.05127477957878547,0.2540504075346921,1.6019181206824407,12,12.0,0.0943451059817223,0.0735524370205092,0.2540504075346921,0.0943451059817223,2,1,1.0
S4,3660,3720,60,30,2.2423359916666668,0.26956635966410625,1.905324,2.996245,1.090921,2.15898,0.44208550000000013,2.2584810651821483,1224.17681322871,0.8170610576368481,-0.3579523220717955,0.012646719635500354,0.007762714827066389,0.1419152851776809,0.6205768541250372,2.242234189253318,0.24996865106683158,0.012649069069677632,0.03395407194873637,0.06363323809764156,0.2966908183277117,2.0372443169241823,12,12.0,0.12400763578546968,0.09299414910746412,0.2966908183277117,0.12307196375466621,2,1,1.0
S4,3690,3750,60,30,2.4150663625,0.22966933287111804,1.996904,2.996245,0.999341,2.384494,0.33290500000000023,2.4259623941315427,1412.470449057707,0.4197869383790298,-0.40729040362352764,0.004432065392070225,0.008199546310364188,0.15907296789066722,0.6205768541250531,2.4131961691082253,0.19256762545231235,0.004302913938460421,0.04732393295555905,0.07068040162502494,0.29669126392408796,2.839435977333543,12,12.0,0.1538547107542431,0.0834542160964418,0.29669126392408796,0.1479605797661524,2,1,1.0
S4,3720,3780,60,30,2.5028748750000003,0.19520396609809454,2.117147,2.992407,0.8752599999999999,2.518808,0.24751974999999993,2.510475498443809,1512.5969347888058,0.15823155690993865,-0.22747833613188018,0.0073952086154663805,0.0037944598161871387,0.1270868164314628,0.541009540476665,2.5033704144430358,0.1732067916348111,0.007531571370209956,0.03526379633084107,0.05289556386256874,0.2107523332137906,2.115827779850464,12,12.0,0.11452777860805434,0.058345989761108746,0.2107523332137906,0.10956931965076992,2,1,1.0
S4,3750,3810,60,30,2.6005911,0.11223403448686292,2.434382,2.992407,0.5580250000000002,2.559254,0.12312000000000012,2.603011822465739,1626.1609314951381,1.3213876953060586,1.2741267654375008,0.0003111664628370194,0.004607991864410697,0.10363415069972166,0.49638244860930847,2.6010220109960387,0.08428195713277786,0.00029771981657691497,0.02455323772161512,0.0424386837409414,0.21075237310748474,1.4731942632969073,12,12.0,0.08864521495193574,0.05788070039792366,0.21075237310748474,0.08864521495193574,2,1,1.0
S4,3780,3840,60,30,2.615987475,0.14871171711177542,2.410078,3.111371,0.7012930000000002,2.5702795,0.19091674999999997,2.6202109922987518,1647.7213545991701,1.0768914346674268,0.8079872011683316,0.0021214834083785414,0.0007493133344223861,0.09941109598004264,0.46554428191550024,2.616196557368864,0.12754221323372822,0.0020382084683818057,0.02265799749473376,0.04600538640272034,0.281583240642755,1.3594798496840257,11,11.0,0.07781559713485751,0.07753018742197117,0.281583240642755,0.07740895261591886,2,1,1.0
S4,3810,3870,60,30,2.549456529166667,0.16112938299600776,2.335886,3.111371,0.7754850000000002,2.4908185,0.16276025000000027,2.5545432609715615,1566.1659053220528,1.476377261250349,1.7359999195734641,-0.0034677445583682774,-0.004565167169679449,0.08566844002004174,0.46554428191550024,2.5497677701638537,0.14854856435956929,-0.003462265802040877,0.01643736252377492,0.04006524380367523,0.28158324064269546,0.9862417514264952,11,11.0,0.06475473474768524,0.07252564610560651,0.28158324064269546,0.06434809022874659,2,1,1.0
S4,3840,3900,60,30,2.4389659041666665,0.08182204652742833,2.284719,2.635518,0.35079899999999986,2.43822,0.11672474999999993,2.440337994824787,1429.2598869565109,0.22147840668034516,-0.5715547135231533,-0.0029691394558443002,-0.005100375292885496,0.052861451097457116,0.26281829102460996,2.4389871814662465,0.07239356298760839,-0.0029571935937579407,0.01279367674259445,0.020464804228839454,0.10849405307558335,0.7676206045556669,12,12.0,0.04530193487297821,0.02387864920748412,0.10849405307558335,0.04530193487297821,2,1,1.0
S4,3870,3930,60,30,2.382522291666667,0.10553162985411021,2.213085,2.614746,0.4016609999999998,2.3768190000000002,0.17076974999999983,2.384858359565249,1365.01185484518,0.20371186753420262,-0.9644493683920765,-0.0011032620116394113,0.00021407476428972954,0.07036820531523529,0.26281829102460996,2.381999020997129,0.09046401955400589,-0.001113940479068163,0.01821135436680467,0.030285379344238035,0.11918458320359182,1.0926812620082802,12,12.0,0.06029723068232188,0.04033444226824854,0.11918458320359182,0.06029723068232188,2,1,1.0
S4,3900,3960,60,30,2.4498281916666667,0.1703880661562646,2.213085,2.896164,0.6830790000000002,2.4458945,0.2868547499999998,2.4557463757019455,1447.365662825578,0.4439239266714897,-0.6652053677026912,0.007455698110954308,0.005073888711269147,0.08727238222983708,0.373151558530866,2.450634549328612,0.15511007191151024,0.0074771330232292765,0.021209938846189394,0.036605717537104863,0.18653751247733652,1.2725963307713637,12,12.0,0.07195620544287396,0.048542196021204014,0.18653751247733652,0.07066839469654973,2,1,1.0
S4,3930,3990,60,30,2.678944895833333,0.20536572717252907,2.262973,3.119045,0.8560719999999997,2.691496,0.26670775000000013,2.686804949528077,1732.5410008340573,-0.03664831034663105,-0.4006390316697326,0.00957990410121883,0.009360702551017426,0.10043756135881879,0.373151558530866,2.678335977448962,0.18835088868830746,0.009569764421886442,0.024769595502882588,0.0433929708100703,0.18846881652508918,1.4861757301729552,12,12.0,0.0831229305412442,0.057361844279713095,0.18846881652508918,0.08295184042631436,2,1,1.0
S4,3960,4020,60,30,2.7457690458333333,0.14630526206204525,2.517833,3.119045,0.6012119999999999,2.724115,0.2046827499999999,2.749664139993017,1814.5566918632492,0.7123797615754931,-0.13877305244302907,-0.0027740293723277462,-0.0007441520205065317,0.09180847107523792,0.32668706645824486,2.744791310861142,0.12738450804781684,-0.0027891732184856443,0.023246530323167095,0.03925262271200447,0.18846881652508918,1.3947918193900257,11,11.0,0.08209804811452233,0.05327506949093155,0.18846881652508918,0.08209804811452233,2,1,1.0
S4,3990,4050,60,30,2.6102823375,0.11693193425831226,2.384494,3.035899,0.651405,2.593305,0.1375877499999998,2.612900105000927,1638.539270091325,0.7610616686569147,0.8177995694776259,-0.005162689533814494,-0.010902182631684078,0.0638312163947917,0.2290880351352751,2.6102161176784495,0.1058347122999708,-0.005165139939406622,0.015290270962439524,0.025798548702772043,0.11460170928114621,0.9174162577463715,9,9.0,0.06500185999978678,0.03333866434925927,0.11460170928114621,0.06500185999978678,2,1,1.0
S4,4020,4080,60,30,2.413259533333333,0.15001465573955505,2.138893,2.714521,0.575628,2.3992044999999997,0.23217050000000006,2.4179176934215265,1403.11823331861,-0.018309951156147027,-0.999887856168284,-0.008110573860697167,-0.006641825239265041,0.04452310398004984,0.1493567421445796,2.41264432474285,0.14523661434885649,-0.008066418418258286,0.010964147970430407,0.020320130441270588,0.09421227494674689,0.6578488782258244,8,8.0,0.05164260928120534,0.02594726453445187,0.09421227494674689,0.05164260928120534,2,1,1.0
S4,4050,4110,60,30,2.2524089,0.126967764133224,2.067259,2.672309,0.6050499999999999,2.2572165,0.20019050000000016,2.255984633353738,1221.4719998227679,0.6951672050780636,0.46707382466316183,-0.001183975720827778,-0.0020766426853255898,0.060773884830630474,0.3291444595489459,2.253062278207776,0.11979165103736313,-0.001107091631340687,0.010376587953664888,0.025143630076498922,0.17993512018989755,0.6225952772198933,8,8.0,0.05008955243102886,0.050148981317385044,0.17993512018989755,0.05008955243102886,2,1,1.0
S4,4080,4140,60,30,2.193486925,0.11632591764385974,2.031442,2.672309,0.6408669999999996,2.161918,0.09529874999999999,2.196569281689435,1157.979986222794,2.0634177494685217,4.653394199885593,1.862332574842245e-05,0.00010703827583914002,0.06403348697906394,0.32914445954894767,2.1935909400787654,0.10658304143022303,-8.500346042916356e-06,0.011883698694553,0.024923386624856176,0.17993512048621696,0.71302192167318,12,12.0,0.04282852781268006,0.04221158117747378,0.17993512048621696,0.04282852781268006,2,1,1.0
S4,4110,4170,60,30,2.1018434916666666,0.08125717900171404,1.961088,2.250181,0.28909300000000004,2.113309,0.13935900000000023,2.103413604738935,1061.8437102242021,-0.17735225854429543,-1.1828944879671075,-0.003926733627851747,-0.0020465411217115968,0.04129279642724243,0.22527382984076816,2.1024505097977086,0.0775756596372072,-0.003915376196828304,0.006969593695821983,0.012560217910444055,0.1054582682165428,0.418175621749319,11,11.0,0.028667060768584426,0.010203798681237282,0.04147352430080309,0.028445679745984685,2,1,1.0
S4,4140,4200,60,30,2.092227275,0.08898968274997411,1.961088,2.388852,0.42776400000000003,2.0860675000000004,0.09849625000000017,2.094118939766762,1052.4801921335682,0.965894443154258,1.196480381126877,0.0015752577245547227,0.002877510879344241,0.0569826741675838,0.27733348339381436,2.0929055869545508,0.07692724031585686,0.0016244695817972908,0.01045464329077442,0.02316597647875154,0.1437204097990601,0.6272785974464652,11,11.0,0.03562764878935664,0.03570398849960892,0.1437204097990601,0.03485446752457441,2,1,1.0
