subject,start_sec,end_sec,window_sec,step_sec,bvp_mean,bvp_std,bvp_min,bvp_max,bvp_range,bvp_median,bvp_iqr,bvp_rms,bvp_energy,bvp_skew,bvp_kurtosis,bvp_peak_count,bvp_valid_ibi_count,bvp_peak_prominence_mean,bvp_peak_prominence_std,bvp_ibi_mean,bvp_ibi_std,bvp_ibi_min,bvp_ibi_max,bvp_hr_mean,bvp_hr_std,bvp_hr_min,bvp_hr_max,bvp_rmssd,bvp_sdnn,original_label,label,label_purity
S4,450,510,60,30,0.02906510416666664,37.6797477016546,-131.64,86.64,218.27999999999997,10.68,57.61,37.679758911657395,5451894.649499999,-0.6482431880235405,-0.3712316622562679,61,59,2.942995063380968,0.8304937893767467,0.988082627118644,0.2139171608363893,0.484375,1.359375,64.16419165284721,16.583288546497254,44.13793103448276,123.87096774193549,0.33200827126368404,0.2139171608363893,1,0,1.0
S4,480,540,60,30,0.1694739583333334,35.90154140630009,-118.22,69.53,187.75,10.07,55.185,35.90194140670993,4949565.683599999,-0.6677441012788674,-0.4116131807187937,60,59,2.9757403855623656,0.8008076332319344,0.996822033898305,0.2346975122312935,0.34375,1.453125,64.81237807893184,21.69480390304644,41.29032258064516,174.54545454545453,0.35415412101681054,0.2346975122312935,1,0,1.0
S4,510,570,60,30,0.02063802083333345,34.48198940183925,-118.22,64.38,182.6,9.705,54.11,34.48199557793107,4565790.793099999,-0.6124543044939161,-0.6228034296170608,60,59,3.08541266070315,0.6104396019031815,0.981197033898305,0.21510237536435686,0.34375,1.453125,64.94503135294092,19.475613190379278,41.29032258064516,174.54545454545453,0.3404215324765854,0.21510237536435686,1,0,1.0
S4,540,600,60,30,-0.31751822916666667,32.03240960441115,-88.0,64.38,152.38,8.52,49.9875,32.03398325045802,3940516.1583,-0.5957999935943453,-0.6845563396907979,63,60,3.0391491318799724,0.7786485005302639,0.97734375,0.13610875826162264,0.34375,1.203125,63.50344612748716,16.67296806727041,49.87012987012987,174.54545454545453,0.15172199693456964,0.13610875826162264,1,0,1.0
S4,570,630,60,30,0.1071874999999999,32.23243887837495,-83.15,53.47,136.62,7.779999999999999,51.465,32.23261710144452,3989535.764,-0.5465599022404223,-0.7524455283402367,59,58,3.1632255617081495,0.57666434269563,1.013739224137931,0.21284117804452407,0.46875,1.453125,62.39271774653773,16.13577977464094,41.29032258064516,128.0,0.3280597261725424,0.21284117804452407,1,0,1.0
S4,600,660,60,30,0.10590885416666658,33.982685828243,-92.78,53.47,146.25,8.01,55.334999999999994,33.98285086314064,4434563.1467,-0.5768179722718223,-0.7778301379752621,61,60,3.1109911853320926,0.6400800622010668,0.9822916666666667,0.146060091562419,0.359375,1.171875,63.78617841468074,19.125770488322743,51.2,166.95652173913044,0.13326738526202228,0.146060091562419,1,0,1.0
S4,630,690,60,30,0.02132812499999995,43.2160281609372,-255.01,133.66,388.66999999999996,8.344999999999999,57.9825,43.21603342390221,7171682.0923999995,-0.874088816343067,2.7268260519393115,65,64,2.7666515734031636,1.2893005349027926,0.911865234375,0.158873655864273,0.34375,1.21875,69.17293004571866,21.012433566410138,49.23076923076923,174.54545454545453,0.18301302850122578,0.158873655864273,1,0,1.0
S4,660,720,60,30,0.13359374999999993,43.47034538830708,-255.01,133.66,388.66999999999996,8.24,56.795,43.47055066903052,7256404.8978,-0.8489640488936027,2.663145162063473,68,66,2.6850522124036225,1.3221398632708714,0.8856534090909091,0.14708336412264875,0.34375,1.21875,70.66323770692311,18.912639430113344,49.23076923076923,174.54545454545453,0.18488765104683272,0.14708336412264875,1,0,1.0
S4,690,750,60,30,-0.08196614583333342,35.48024189181888,-116.21,78.19,194.39999999999998,8.945,53.962500000000006,35.480336570430694,4834000.4473,-0.6108348941315188,-0.4841509709910401,68,63,2.8078054808873727,1.0311087278054127,0.9154265873015873,0.17903413652466188,0.34375,1.15625,69.6846226622616,22.520170983278096,51.891891891891895,174.54545454545453,0.23427417186025107,0.17903413652466188,1,0,1.0
S4,720,780,60,30,-0.0361901041666667,36.595568620341886,-116.21,111.36,227.57,9.120000000000001,56.459999999999994,36.595586514903566,5142669.8971,-0.5945991952148383,-0.40119687735801124,65,60,2.8172894035863867,1.0443106030196232,0.96171875,0.2290794992839549,0.34375,1.328125,68.93848636222687,29.490703039049986,45.1764705882353,174.54545454545453,0.29854292828968443,0.2290794992839549,1,0,1.0
S4,750,810,60,30,0.34566145833333334,37.13021056840561,-91.72,111.36,203.07999999999998,8.555,58.417500000000004,37.131819490807565,5294484.5518,-0.5195665797291249,-0.6177509934861125,60,57,2.9839089240431473,0.8244697653012683,1.0148026315789473,0.18803425923640502,0.34375,1.328125,63.14235704651192,23.54649463140205,45.1764705882353,174.54545454545453,0.23049239436824623,0.18803425923640502,1,0,1.0
S4,780,840,60,30,-0.21359635416666667,36.66997012640513,-108.46,74.28,182.74,9.2,58.405,36.67059220238962,5163772.1567,-0.5762485138498652,-0.7278471134950775,64,60,2.874627375932741,0.9047650745233997,0.9747395833333333,0.1725859271065954,0.34375,1.28125,65.24640101463294,22.57891722415253,46.829268292682926,174.54545454545453,0.21829553275008645,0.1725859271065954,1,0,1.0
S4,810,870,60,30,-0.37980989583333324,34.73829025789821,-108.46,81.83,190.29,8.46,53.42,34.7403665150349,4634469.3719,-0.5967931868761541,-0.5406408110658516,65,62,2.8834996026055624,0.904668119434728,0.9508568548387096,0.16411281808520023,0.34375,1.28125,66.29351372154754,20.168286935191865,46.829268292682926,174.54545454545453,0.20661216960055664,0.16411281808520023,1,0,1.0
S4,840,900,60,30,0.37176562500000027,34.57748499983506,-106.08,150.86,256.94,6.73,49.8025,34.579483492292795,4591644.205800001,-0.1612493969428649,0.5944291300137308,71,68,2.673517785553273,1.0377585699936522,0.8547794117647058,0.1884561028980142,0.34375,1.21875,75.42727603383241,25.432360698758934,49.23076923076923,174.54545454545453,0.20995270045236095,0.1884561028980142,1,0,1.0
S4,870,930,60,30,0.06349218750000002,38.22705082542773,-106.68,150.86,257.54,7.025,56.2025,38.22710355320827,5611435.9529,-0.23967607468698449,0.14793235655752257,64,63,2.890243070399448,0.9768200238633862,0.9375,0.18093671611393647,0.421875,1.390625,66.70216764036505,15.162202875346656,43.146067415730336,142.22222222222223,0.21412889687243628,0.18093671611393647,1,0,1.0
S4,900,960,60,30,-0.04637760416666685,39.35932952363548,-106.68,97.11,203.79000000000002,9.870000000000001,62.125,39.35935684728972,5948770.450300001,-0.5387223145998504,-0.6794078245656707,60,56,2.980348024718207,0.8458376824724881,1.0368303571428572,0.17272084308640806,0.34375,1.328125,60.64949119633519,18.463608643333185,45.1764705882353,174.54545454545453,0.232978795855292,0.17272084308640806,1,0,1.0
S4,930,990,60,30,0.11518229166666653,38.321914367631784,-100.52,76.52,177.04,11.7,61.285,38.322087466113025,5639356.369000001,-0.6154332111740224,-0.7407136702587489,61,57,2.9796416920898263,0.8662482136347497,1.0032894736842106,0.19367431056649512,0.34375,1.328125,64.01518322115463,23.787899735028528,45.1764705882353,174.54545454545453,0.2384869940205635,0.19367431056649512,1,0,1.0
S4,960,1020,60,30,-0.20769531250000015,36.97761921470031,-100.52,76.52,177.04,9.895,58.567499999999995,36.97820249998921,5250767.846899999,-0.6282033605243361,-0.7072055050049091,63,59,2.9698788064589476,0.8967612934809361,0.973781779661017,0.17364603430386752,0.34375,1.21875,65.40086373115211,22.863938571043878,49.23076923076923,174.54545454545453,0.22242336012987826,0.17364603430386752,1,0,1.0
S4,990,1050,60,30,-0.05302083333333343,36.37770886662576,-96.99,59.78,156.76999999999998,10.08,57.3575,36.377747505772675,5081627.5722,-0.6659999774231271,-0.6739008204201631,63,59,2.9789915930717257,0.8972927764123747,0.9920550847457628,0.18790503747834592,0.34375,1.328125,64.53433441895803,23.339407777656085,45.1764705882353,174.54545454545453,0.23060911308704413,0.18790503747834592,1,0,1.0
S4,1020,1080,60,30,-0.015976562500000093,36.13849708981973,-93.73,57.01,150.74,10.219999999999999,58.7625,36.13850062137966,5015006.3123,-0.6341377482627799,-0.7838480682215456,62,58,3.0361287233266445,0.7840617023519423,0.9978448275862069,0.16257272793982963,0.34375,1.328125,62.86224825368903,18.369587468578295,45.1764705882353,174.54545454545453,0.18391352447454515,0.16257272793982963,1,0,1.0
S4,1050,1110,60,30,0.08622395833333328,35.528089029167134,-86.97,64.39,151.36,10.45,58.287499999999994,35.528193658493485,4847049.771400001,-0.6048276042168268,-0.8492336257472979,65,58,2.893576141537853,0.9335178691641406,0.9768318965517241,0.17131672113225416,0.34375,1.265625,64.60149066685439,19.594537924480925,47.407407407407405,174.54545454545453,0.2609233010371492,0.17131672113225416,1,0,1.0
S4,1080,1140,60,30,-0.03593229166666676,37.00315340047047,-103.47,112.89,216.36,10.715,59.0175,37.00317084667655,5257861.0664,-0.5371271646494574,-0.5991467601795173,64,58,2.766550532655372,1.0210467478584977,0.9913793103448276,0.21547682810745222,0.34375,1.34375,66.01137723980786,27.237215321496066,44.651162790697676,174.54545454545453,0.310119772950003,0.21547682810745222,1,0,1.0
S4,1110,1170,60,30,-0.2559479166666668,36.042736469008155,-103.47,112.89,216.36,7.615,56.165000000000006,36.04364523061474,4988714.3482,-0.503542759513484,-0.5026482092483282,64,58,2.819643184900401,1.0164564123543482,0.9978448275862069,0.19953829966598136,0.34375,1.34375,64.4431531020634,23.336296013902935,44.651162790697676,174.54545454545453,0.26568143105421865,0.19953829966598136,1,0,1.0
S4,1140,1200,60,30,0.15177864583333353,37.8826400192913,-205.98,103.99,309.96999999999997,7.0649999999999995,53.515,37.88294407234662,5510851.0141,-0.6823569839847003,1.079560636431494,64,63,2.71282736492668,1.0155094406674723,0.9464285714285714,0.2491726495482195,0.34375,1.4375,70.59881891809313,29.92801981936157,41.73913043478261,174.54545454545453,0.32058591301079925,0.2491726495482195,1,0,1.0
S4,1170,1230,60,30,-0.8255312499999999,61.57451248901156,-322.43,404.27,726.7,4.985,52.28,61.58004620089341,14561672.026,-0.04546059527924277,10.094391310777498,67,66,1.8755264507580267,1.6039015261538858,0.8880208333333334,0.17634895350185523,0.34375,1.25,71.87914430278788,23.530107615421876,48.0,174.54545454545453,0.21124665734724565,0.17634895350185523,1,0,1.0
S4,1200,1260,60,30,0.23995833333333347,78.60801886508843,-481.65,404.27,885.92,3.72,61.8825,78.60838511186851,23728428.325999998,-0.3363040269986653,6.789386484201252,72,71,1.8065039228143216,1.6649729496311736,0.8268045774647887,0.2112774627248616,0.34375,1.484375,79.0312027267197,27.373619181647193,40.421052631578945,174.54545454545453,0.31043401897010026,0.2112774627248616,1,0,1.0
S4,1230,1290,60,30,0.8632421875000004,63.64207849112497,-481.65,334.55,816.2,5.305,65.615,63.64793273740155,15556067.872299999,-0.7115950294839163,9.012094662512224,70,69,2.1295412058285983,1.5483121243646822,0.8571105072463768,0.2332972709608627,0.34375,1.484375,77.55071161820025,29.851911142348275,40.421052631578945,174.54545454545453,0.283797945952465,0.2332972709608627,1,0,1.0
S4,1260,1320,60,30,-0.2930494791666668,37.13968017200474,-128.0,150.29,278.28999999999996,6.575,54.647499999999994,37.140836302862674,5297056.2097000005,-0.33438595609166616,0.1169324923412769,62,61,2.824428929138836,0.8971520597880619,0.9633709016393442,0.17969329654543983,0.34375,1.328125,66.26378939675796,22.917939354996008,45.1764705882353,174.54545454545453,0.2241066611524893,0.17969329654543983,1,0,1.0
S4,1290,1350,60,30,-0.07524479166666662,33.156468828094624,-116.0,81.87,197.87,8.675,52.0075,33.15655420768394,4221531.2138,-0.5686381683838032,-0.5699485404851043,60,58,3.043086419218009,0.6947680263228276,1.0158943965517242,0.14850104638281517,0.34375,1.28125,61.25825486677021,16.879755835401514,46.829268292682926,174.54545454545453,0.18235822719667955,0.14850104638281517,1,0,1.0
S4,1320,1380,60,30,-0.0006770833333331024,32.876323231606335,-90.46,118.25,208.70999999999998,8.75,52.307500000000005,32.87632323857855,4150474.098,-0.5097020508803626,-0.47234373483131176,63,62,2.804522278931127,0.893264461097632,0.9337197580645161,0.2539643696488764,0.34375,1.28125,73.72896974524835,36.499861175986055,46.829268292682926,174.54545454545453,0.283214055222935,0.2539643696488764,1,0,1.0
S4,1350,1410,60,30,0.12433854166666676,33.29728607762785,-97.79,118.25,216.04000000000002,8.49,52.515,33.297518228966155,4257502.9256,-0.4686792129350955,-0.4298970932355064,66,65,2.7351532976548825,0.9419597347250488,0.9060096153846153,0.2508173583771937,0.34375,1.203125,76.09736438993959,37.19107800316856,49.87012987012987,174.54545454545453,0.28625777188207596,0.2508173583771937,1,0,1.0
S4,1380,1440,60,30,0.012705729166666523,34.316036013867794,-97.79,67.84,165.63,9.895,55.9,34.31603836605596,4521947.4783,-0.6059860467230521,-0.7522334829106958,61,60,3.067332383089149,0.630960818773859,0.9830729166666666,0.2053026631226275,0.34375,1.375,64.98784948247679,21.046114755002105,43.63636363636363,174.54545454545453,0.2901858469007843,0.2053026631226275,1,0,1.0
S4,1830,1890,60,30,0.1499921875,51.40286936629589,-158.55,99.66,258.21000000000004,12.08,79.22,51.40308820241048,10146345.510699999,-0.6247282931502388,-0.5736663256326104,68,62,2.9699188940856085,1.126010536144335,0.9128024193548387,0.22128336447491997,0.34375,1.21875,73.02090772894833,32.098370567117875,49.23076923076923,174.54545454545453,0.2911027493978152,0.22128336447491997,3,0,0.9617619047619047
S4,1860,1920,60,30,0.08867968750000044,71.1371731275181,-269.59,522.28,791.8699999999999,10.14,86.395,71.13722840160038,19432340.216300003,0.8085760646162992,7.083241316734085,66,63,2.500717017178244,1.008814359699919,0.921875,0.20133329144985374,0.390625,1.21875,69.87289705753527,23.079577295215934,49.23076923076923,153.6,0.23023049296110387,0.20133329144985374,3,0,1.0
S4,1890,1950,60,30,-0.011510416666666235,101.23216895849637,-446.7,522.28,968.98,6.57,99.8475,101.2321696128817,39352136.3118,-0.12508700405108572,3.594871707202979,70,68,2.240019179011851,1.5258506230792046,0.8412224264705882,0.2376246875148681,0.359375,1.296875,79.16832386784165,29.383618046427806,46.265060240963855,166.95652173913044,0.34130319824802163,0.2376246875148681,3,0,1.0
S4,1920,1980,60,30,0.05779947916666671,89.66975433312459,-446.7,347.06,793.76,12.254999999999999,92.6525,89.66977296136479,30876165.822499998,-0.721451113039729,4.041859923764262,65,63,2.4028855152841566,1.51912192604266,0.9079861111111112,0.2283384504891397,0.359375,1.328125,72.26544146540179,26.045701239167087,45.1764705882353,166.95652173913044,0.2969479430761854,0.2283384504891397,3,0,1.0
S4,1950,2010,60,30,0.2686041666666667,73.74873607553657,-572.43,335.04,907.47,16.58,88.8125,73.74922522262521,20885561.168399997,-1.2928708336165817,8.313927854869865,62,61,2.6026689893437647,1.167418689834445,0.9743852459016393,0.16247913216433046,0.421875,1.375,63.75727517834636,14.188355477885077,43.63636363636363,142.22222222222223,0.2127239169528194,0.16247913216433046,3,0,1.0
S4,1980,2040,60,30,-0.0058385416666665675,78.92344331874041,-572.43,335.04,907.47,14.745000000000001,96.91,78.92344353470013,23919014.1672,-0.9869960036911949,6.398210983285047,71,65,2.4312542595428823,1.505256403930375,0.8783653846153846,0.19047109778188573,0.34375,1.1875,73.51588711111305,25.761246949350436,50.526315789473685,174.54545454545453,0.2222446854152254,0.19047109778188573,3,0,1.0
S4,2010,2070,60,30,-0.22109114583333322,64.96811841389354,-263.46,285.82,549.28,14.53,96.92,64.96849460728221,16208276.3195,-0.30632159721667107,0.3003473332207376,94,78,2.223976262803241,1.399730841737069,0.6935096153846154,0.2384426768931154,0.34375,1.1875,100.03261322824711,41.824127170613664,50.526315789473685,174.54545454545453,0.3064087764263679,0.2384426768931154,3,0,1.0
S4,2040,2100,60,30,0.01108333333333323,60.350249462023534,-156.97,99.28,256.25,16.71,95.7525,60.35025047975153,13985866.4946,-0.5817557056667554,-0.767608577328525,103,81,2.136751650492801,1.4680479006737068,0.6521990740740741,0.22253095115022015,0.34375,1.09375,105.6430341884434,42.28218562928173,54.857142857142854,174.54545454545453,0.30469751586101745,0.22253095115022015,3,0,1.0
S4,2070,2130,60,30,-0.06620312500000004,60.9936529934023,-169.02,115.32,284.34000000000003,15.344999999999999,96.6425,60.9936889221609,14285683.5392,-0.5664813809131192,-0.7273144235140654,89,71,2.4189770566286777,1.3711040100338892,0.7517605633802817,0.2237628180552989,0.34375,1.09375,90.26268005811527,37.21153627051576,54.857142857142854,174.54545454545453,0.28904138436390037,0.2237628180552989,3,0,1.0
S4,2100,2160,60,30,-0.04511458333333333,62.74332980142354,-169.02,115.32,284.34000000000003,15.655,99.6325,62.74334602087964,15117033.4844,-0.5495045605847679,-0.7468604329615327,89,70,2.4396344121567646,1.3892877592955504,0.7580357142857143,0.2186661646931977,0.34375,1.0625,88.96140655664053,36.06910523936749,56.470588235294116,174.54545454545453,0.26633669575791913,0.2186661646931977,3,0,1.0
S4,2130,2190,60,30,0.1170989583333333,60.19726730734093,-151.65,107.19,258.84000000000003,17.495,95.7975,60.197381200825504,13915102.8612,-0.5651893463325259,-0.7822512107304123,92,72,2.392106275096726,1.4168444284085024,0.7369791666666666,0.22530180857666604,0.34375,1.0625,92.3428440297794,37.93187376454992,56.470588235294116,174.54545454545453,0.25299428245362654,0.22530180857666604,3,0,1.0
S4,2160,2220,60,30,0.15491406249999973,61.29317443258968,-176.7,123.62,300.32,15.71,94.58000000000001,61.29337019931784,14426408.5647,-0.5519445146971165,-0.7007675423497424,92,77,2.3966353947927073,1.4371907529467898,0.7049512987012987,0.24085303468400643,0.34375,1.171875,98.98464104241161,42.591284938354015,51.2,174.54545454545453,0.31733006583455936,0.24085303468400643,3,0,0.7382380952380952
S4,3600,3660,60,30,0.1977447916666666,113.71301666786306,-432.66,648.68,1081.34,2.08,125.14750000000001,113.71318860496496,49653846.7688,0.36317903922434225,3.639521840725627,79,73,1.8248013900832465,1.5780176576905407,0.7564212328767124,0.26808559678444965,0.34375,1.4375,89.72851599653053,31.243644188532404,41.73913043478261,174.54545454545453,0.367893271186597,0.26808559678444965,2,1,0.7784285714285715
S4,3630,3690,60,30,-1.8204609374999998,114.60545643696935,-432.66,648.68,1081.34,-0.03,120.81,114.61991416482147,50448862.9369,0.37928193563027396,3.5143401468941367,77,73,1.8423614537131623,1.4874885873034758,0.7836044520547946,0.22465833363644114,0.359375,1.484375,83.64656795873377,26.75239609872053,40.421052631578945,166.95652173913044,0.2824050356609575,0.22465833363644114,2,1,1.0
S4,3660,3720,60,30,-1.643606770833333,70.13172462622387,-444.39,278.54,722.9300000000001,-0.73,76.525,70.15098176266406,18897255.330300003,-0.5127882441135012,2.9997663322001795,80,79,2.097100146671795,1.6541091272530803,0.7462420886075949,0.23666752197540644,0.34375,1.484375,89.58195216248272,31.136376592899648,40.421052631578945,174.54545454545453,0.32542867285133625,0.23666752197540644,2,1,1.0
S4,3690,3750,60,30,0.21937760416666674,78.04903700894766,-444.39,278.54,722.9300000000001,-0.99,85.0275,78.04934531792878,23392129.1695,0.025807219533583906,2.0033321578574297,80,77,1.9698593460208145,1.6315204030370605,0.7408685064935064,0.26039117278371504,0.34375,1.453125,91.78364335885233,32.92586569520348,41.29032258064516,174.54545454545453,0.3624014441795466,0.26039117278371504,2,1,1.0
S4,3720,3780,60,30,0.18417708333333327,79.64890629970681,-402.71,269.2,671.91,1.21,94.64,79.64911924144234,24360891.6324,0.05666926515808471,1.2233546567690636,83,79,2.161519330279158,1.441801138774779,0.7325949367088608,0.23051257483683485,0.375,1.21875,90.91975729627077,30.097899611098754,49.23076923076923,160.0,0.33269106292378664,0.23051257483683485,2,1,1.0
S4,3750,3810,60,30,0.006648437499999934,71.99184232425912,-402.71,386.04,788.75,4.4,70.94,71.9918426312503,19902049.5569,-0.4063675120209412,3.8901521773947234,89,85,2.121117353541587,1.6717727591307465,0.68125,0.22672186332337588,0.34375,1.484375,98.18400342330469,32.29616136312846,40.421052631578945,174.54545454545453,0.315927078745747,0.22672186332337588,2,1,1.0
S4,3780,3840,60,30,0.6757083333333329,64.6807742261815,-388.09,386.04,774.13,5.43,57.9075,64.6843036311747,16066787.0832,-0.7070125948607087,5.950767169549813,86,83,1.9196657214102941,1.7880939450166047,0.7018072289156626,0.2203604234608911,0.34375,1.484375,94.51569036981077,30.76870259931012,40.421052631578945,174.54545454545453,0.2849205768932723,0.2203604234608911,2,1,1.0
S4,3810,3870,60,30,-0.34572656250000006,76.47156829156903,-406.87,329.27,736.14,4.08,69.5575,76.47234979931063,22456397.889900003,-0.5740179644009981,4.0522892028857145,84,81,1.844245960991096,1.6093709052438574,0.6873070987654321,0.22732442693379953,0.34375,1.484375,97.5468908976899,33.42168895896601,40.421052631578945,174.54545454545453,0.27887451675215863,0.22732442693379953,2,1,1.0
S4,3840,3900,60,30,-0.18120833333333372,74.0211960409422,-406.87,329.27,736.14,4.275,55.1375,74.02141784505122,21040013.9512,-0.6824050637107244,4.977685348271645,80,76,1.761221879309971,1.650410120370939,0.7084703947368421,0.24466911721666268,0.34375,1.484375,95.72376893157066,34.55758046771579,40.421052631578945,174.54545454545453,0.2908880977569668,0.24466911721666268,2,1,1.0
S4,3870,3930,60,30,0.45548697916666636,52.96498969122923,-359.73,206.75,566.48,3.865,42.4175,52.966948197722395,10773110.789299998,-1.2766184029766514,6.954642159808866,79,78,1.8510245020801168,1.678403814269378,0.7612179487179487,0.21210868233845673,0.34375,1.203125,87.2918208057655,31.871790865054635,49.87012987012987,174.54545454545453,0.2632569674772629,0.21210868233845673,2,1,1.0
S4,3900,3960,60,30,-0.19775260416666657,68.55682126039261,-268.36,331.69,600.05,2.5,73.95750000000001,68.5571064691464,18048295.0941,-0.14610341559104556,1.752513000570513,83,82,2.196141524062964,1.5109107662100474,0.7170350609756098,0.22053936729833507,0.34375,1.390625,92.38096296233877,30.437808156255347,43.146067415730336,174.54545454545453,0.2752160521950027,0.22053936729833507,2,1,1.0
S4,3930,3990,60,30,-0.10628645833333354,81.47359119844975,-425.33,331.69,757.02,4.12,99.28999999999999,81.47366052647526,25489756.260799997,-0.39449695561414355,1.8354077076214308,84,81,2.259573838959465,1.39230262567023,0.7212577160493827,0.22201130385114357,0.34375,1.390625,91.52579241485601,29.54710887805786,43.146067415730336,174.54545454545453,0.2934891211915912,0.22201130385114357,2,1,1.0
S4,3960,4020,60,30,0.2108281250000001,78.87326871047392,-425.33,262.36,687.69,1.915,95.885,78.87355048159627,23888781.947799996,-0.4747400492538331,1.8714124246865254,87,81,2.2101175499925776,1.4384477133164872,0.7160493827160493,0.208301359286211,0.34375,1.34375,91.96968918054287,30.418589298634664,44.651162790697676,174.54545454545453,0.29626273212355364,0.208301359286211,2,1,1.0
S4,3990,4050,60,30,-0.15070052083333324,87.6820765102532,-331.65,266.18,597.8299999999999,-2.22,112.61500000000001,87.68220601579817,29522569.926899996,-0.2213244309188696,0.5659763777730951,86,83,2.1937672717519265,1.3604572082230646,0.7033132530120482,0.20325520004526826,0.359375,1.34375,92.90377792647739,28.396935669348814,44.651162790697676,166.95652173913044,0.29525089288345197,0.20325520004526826,2,1,1.0
S4,4020,4080,60,30,0.14130468749999944,96.66526457500171,-331.65,324.85,656.5,-4.85,121.35999999999999,96.66536785410683,35881702.4347,-0.015313155347549698,0.462457882971393,94,93,2.042919579958375,1.3556788628220109,0.640625,0.20605695185048714,0.34375,1.25,103.3685578160871,32.22253755172312,48.0,174.54545454545453,0.30326888953767256,0.20605695185048714,2,1,1.0
S4,4050,4110,60,30,-0.22752864583333357,95.26856800733624,-308.0,324.85,632.85,-5.800000000000001,117.0625,95.26883970875852,34852422.9867,0.20108982634003797,0.4923461355981349,92,89,2.1104969450537694,1.3956787254138943,0.6618679775280899,0.21954169525376807,0.34375,1.5,100.38913661411686,31.717153570430444,40.0,174.54545454545453,0.32389128109186505,0.21954169525376807,2,1,1.0
S4,4080,4140,60,30,-0.10964843749999957,99.94171927254627,-308.0,430.63,738.63,-4.52,124.6175,99.94177942148265,38355299.6119,0.208353114372596,0.6636972734494524,87,84,2.1564533484227995,1.4180393489498275,0.6876860119047619,0.2467762532275173,0.34375,1.390625,98.85258826368516,34.75953783689483,43.146067415730336,174.54545454545453,0.3635738858117798,0.2467762532275173,2,1,1.0
S4,4110,4170,60,30,0.23311197916666682,111.52991475957977,-386.36,430.63,816.99,-2.325,141.92000000000002,111.53015837644075,47765668.7135,-0.023020275704850456,0.4514967118185855,87,82,2.120070340567586,1.3800637682125005,0.7038871951219512,0.2643768023130604,0.34375,1.484375,97.42103684836587,35.06546473592426,40.421052631578945,174.54545454545453,0.36002440653720846,0.2643768023130604,2,1,1.0
S4,4140,4200,60,30,0.3532682291666665,116.81160281812107,-386.36,316.38,702.74,-0.99,154.5925,116.81213700373866,52397089.3493,-0.23390882990133258,0.2228459632590969,81,79,2.084210764397044,1.4048559816647141,0.7270569620253164,0.27158857769975014,0.34375,1.453125,94.47834576364122,34.01617044048197,41.29032258064516,174.54545454545453,0.34540322149144276,0.27158857769975014,2,1,1.0
S4,4170,4230,60,30,-0.08638541666666745,123.05201235934659,-450.16,902.17,1352.33,-0.33499999999999996,146.98250000000002,123.05204268164344,58144531.9992,0.4723688778582537,4.674371524897401,78,76,1.9795162782639353,1.5340813211788409,0.7608963815789473,0.2556920340527359,0.375,1.453125,88.63210199357091,30.882995456148333,41.29032258064516,160.0,0.3671531455560018,0.2556920340527359,2,1,1.0
S4,4200,4260,60,30,-1.3145963541666683,148.7466253930712,-946.79,1095.96,2042.75,3.5599999999999996,139.1275,148.75243436462154,84968781.04089999,0.2798043573749924,10.232768384231262,73,70,1.8736384541417368,1.508044710351511,0.8138392857142858,0.25904053921468095,0.34375,1.421875,82.17291262779436,28.881130902727634,42.1978021978022,174.54545454545453,0.3456080384102316,0.25904053921468095,2,1,0.8049047619047619
S5,270,330,60,30,-3.2321354166666656,217.953508732779,-1092.57,743.27,1835.84,4.51,190.04749999999999,217.97747284589124,182454446.0862,-0.7083941420372152,2.5081281176653176,69,62,2.2895475757082084,1.7590877691052802,0.7338709677419355,0.2615912851907975,0.34375,1.453125,92.87496037053192,33.29675985110117,41.29032258064516,174.54545454545453,0.37012282658908663,0.2615912851907975,1,0,0.8438095238095238
S5,300,360,60,30,0.9846927083333337,189.8879424001642,-1092.57,743.27,1835.84,7.665,138.4075,189.89049551964922,138464257.10860002,-0.7465601670209489,4.270640660341335,70,67,2.1495369200271552,2.0086417319278422,0.7901119402985075,0.2733421859544454,0.34375,1.453125,86.40740259814262,32.551253305547014,41.29032258064516,174.54545454545453,0.3631329375077814,0.2733421859544454,1,0,1.0
S5,330,390,60,30,2.530947916666667,146.88870330626955,-822.42,623.53,1445.9499999999998,5.465,102.7225,146.91050628309117,82877555.92840001,-0.46959817041358026,4.57207301281519,70,65,2.248824107692685,1.9192847601637881,0.7980769230769231,0.27416705822109527,0.34375,1.453125,85.77452084908997,33.515466977376164,41.29032258064516,174.54545454545453,0.38326563582901857,0.27416705822109527,1,0,1.0
S5,360,420,60,30,-0.0946458333333335,128.54580326547512,-822.42,604.86,1427.28,6.83,81.6925,128.54583810843508,63452284.7808,-1.230528433867129,7.09850304390125,70,63,2.0864113939024387,2.0713285556442016,0.7919146825396826,0.25814223137592285,0.34375,1.3125,85.69700800147035,32.57200202556538,45.714285714285715,174.54545454545453,0.339328464328634,0.25814223137592285,1,0,1.0
S5,390,450,60,30,-0.3486640625000004,114.29378016195835,-727.28,691.01,1418.29,3.79,71.8775,114.29431197718696,50162648.6413,-1.1028689573734158,7.93536622670152,72,66,1.9388996177451274,2.180717355200381,0.7556818181818182,0.24572631997511457,0.34375,1.296875,89.79871496870173,33.59749431328179,46.265060240963855,174.54545454545453,0.2882997342677342,0.24572631997511457,1,0,1.0
